File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/801.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 9
Injection Number	10
Position	
Comment	$$ 2.1 vial 2:B,2 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	15:31:42
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.252554
Signal Max.	29.108578
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
33.091667	0.5	-0.184585
33.100000	0.5	-0.183023
33.108333	0.5	-0.182241
33.116667	0.5	-0.183023
33.125000	0.5	-0.185757
33.133333	0.5	-0.189859
33.141667	0.5	-0.192788
33.150000	0.5	-0.192788
33.158333	0.5	-0.192007
33.166667	0.5	-0.193374
33.175000	0.5	-0.196695
33.183333	0.5	-0.198648
33.191667	0.5	-0.195718
33.200000	0.5	-0.188101
33.208333	0.5	-0.182241
33.216667	0.5	-0.182827
33.225000	0.5	-0.188296
33.233333	0.5	-0.194351
33.241667	0.5	-0.194351
33.250000	0.5	-0.189859
33.258333	0.5	-0.185757
33.266667	0.5	-0.185562
33.275000	0.5	-0.189859
33.283333	0.5	-0.193765
33.291667	0.5	-0.194155
33.300000	0.5	-0.188491
33.308333	0.5	-0.181655
33.316667	0.5	-0.175991
33.325000	0.5	-0.172671
33.333333	0.5	-0.172476
33.341667	0.5	-0.174429
33.350000	0.5	-0.179702
33.358333	0.5	-0.186929
33.366667	0.5	-0.193960
33.375000	0.5	-0.195913
33.383333	0.5	-0.192984
33.391667	0.5	-0.187124
33.400000	0.5	-0.182241
33.408333	0.5	-0.179116
33.416667	0.5	-0.177945
33.425000	0.5	-0.179702
33.433333	0.5	-0.184195
33.441667	0.5	-0.188882
33.450000	0.5	-0.192007
33.458333	0.5	-0.192202
33.466667	0.5	-0.190249
33.475000	0.5	-0.187906
33.483333	0.5	-0.186538
33.491667	0.5	-0.186148
33.500000	0.5	-0.186734
33.508333	0.5	-0.189077
33.516667	0.5	-0.193374
33.525000	0.5	-0.196499
33.533333	0.5	-0.197280
33.541667	0.5	-0.194937
33.550000	0.5	-0.188687
33.558333	0.5	-0.181460
33.566667	0.5	-0.178140
33.575000	0.5	-0.180288
33.583333	0.5	-0.184976
33.591667	0.5	-0.189663
33.600000	0.5	-0.190640
33.608333	0.5	-0.187515
33.616667	0.5	-0.184976
33.625000	0.5	-0.184390
33.633333	0.5	-0.185952
33.641667	0.5	-0.187124
33.650000	0.5	-0.186929
33.658333	0.5	-0.184976
33.666667	0.5	-0.183609
33.675000	0.5	-0.184585
33.683333	0.5	-0.189468
33.691667	0.5	-0.196499
33.700000	0.5	-0.201773
33.708333	0.5	-0.205288
33.716667	0.5	-0.205484
33.725000	0.5	-0.204702
33.733333	0.5	-0.203726
33.741667	0.5	-0.203140
33.750000	0.5	-0.203921
33.758333	0.5	-0.204702
33.766667	0.5	-0.205874
33.775000	0.5	-0.207632
33.783333	0.5	-0.209195
33.791667	0.5	-0.208804
33.800000	0.5	-0.204507
33.808333	0.5	-0.196695
33.816667	0.5	-0.187710
33.825000	0.5	-0.179702
33.833333	0.5	-0.175210
33.841667	0.5	-0.174624
33.850000	0.5	-0.178726
33.858333	0.5	-0.185366
33.866667	0.5	-0.192202
33.875000	0.5	-0.194937
33.883333	0.5	-0.193765
33.891667	0.5	-0.191812
33.900000	0.5	-0.192202
33.908333	0.5	-0.195718
33.916667	0.5	-0.199038
33.925000	0.5	-0.199820
33.933333	0.5	-0.197671
33.941667	0.5	-0.194351
33.950000	0.5	-0.192788
33.958333	0.5	-0.193179
33.966667	0.5	-0.195132
33.975000	0.5	-0.197671
33.983333	0.5	-0.200210
33.991667	0.5	-0.200210
34.000000	0.5	-0.196695
34.008333	0.5	-0.189273
34.016667	0.5	-0.183218
34.025000	0.5	-0.181655
34.033333	0.5	-0.185171
34.041667	0.5	-0.191812
34.050000	0.5	-0.195718
34.058333	0.5	-0.196109
34.066667	0.5	-0.192593
34.075000	0.5	-0.188882
34.083333	0.5	-0.186343
34.091667	0.5	-0.186929
34.100000	0.5	-0.189077
34.108333	0.5	-0.191812
34.116667	0.5	-0.191616
34.125000	0.5	-0.187124
34.133333	0.5	-0.180874
34.141667	0.5	-0.174820
34.150000	0.5	-0.171304
34.158333	0.5	-0.170913
34.166667	0.5	-0.175015
34.175000	0.5	-0.182046
34.183333	0.5	-0.190249
34.191667	0.5	-0.193960
34.200000	0.5	-0.191812
34.208333	0.5	-0.185952
34.216667	0.5	-0.180288
34.225000	0.5	-0.176773
34.233333	0.5	-0.176382
34.241667	0.5	-0.178530
34.250000	0.5	-0.182437
34.258333	0.5	-0.185757
34.266667	0.5	-0.187320
34.275000	0.5	-0.187320
34.283333	0.5	-0.187515
34.291667	0.5	-0.188491
34.300000	0.5	-0.191812
34.308333	0.5	-0.193960
34.316667	0.5	-0.195718
34.325000	0.5	-0.195327
34.333333	0.5	-0.191812
34.341667	0.5	-0.185952
34.350000	0.5	-0.180484
34.358333	0.5	-0.178335
34.366667	0.5	-0.179507
34.375000	0.5	-0.182046
34.383333	0.5	-0.181851
34.391667	0.5	-0.179898
34.400000	0.5	-0.178335
34.408333	0.5	-0.179507
34.416667	0.5	-0.183218
34.425000	0.5	-0.186538
34.433333	0.5	-0.188101
34.441667	0.5	-0.187515
34.450000	0.5	-0.185171
34.458333	0.5	-0.183413
34.466667	0.5	-0.183218
34.475000	0.5	-0.184781
34.483333	0.5	-0.186148
34.491667	0.5	-0.184390
34.500000	0.5	-0.182046
34.508333	0.5	-0.180484
34.516667	0.5	-0.182827
34.525000	0.5	-0.187515
34.533333	0.5	-0.194155
34.541667	0.5	-0.198452
34.550000	0.5	-0.200406
34.558333	0.5	-0.199038
34.566667	0.5	-0.193570
34.575000	0.5	-0.184585
34.583333	0.5	-0.176773
34.591667	0.5	-0.171109
34.600000	0.5	-0.169741
34.608333	0.5	-0.171304
34.616667	0.5	-0.174429
34.625000	0.5	-0.176382
34.633333	0.5	-0.176773
34.641667	0.5	-0.175015
34.650000	0.5	-0.173843
34.658333	0.5	-0.178140
34.666667	0.5	-0.187906
34.675000	0.5	-0.199820
34.683333	0.5	-0.206070
34.691667	0.5	-0.204898
34.700000	0.5	-0.197671
34.708333	0.5	-0.188296
34.716667	0.5	-0.181265
34.725000	0.5	-0.177945
34.733333	0.5	-0.179116
34.741667	0.5	-0.181851
34.750000	0.5	-0.184390
34.758333	0.5	-0.185171
34.766667	0.5	-0.183804
34.775000	0.5	-0.182437
34.783333	0.5	-0.181265
34.791667	0.5	-0.181655
34.800000	0.5	-0.182827
34.808333	0.5	-0.185366
34.816667	0.5	-0.188296
34.825000	0.5	-0.191031
34.833333	0.5	-0.190249
34.841667	0.5	-0.187906
34.850000	0.5	-0.187320
34.858333	0.5	-0.191031
34.866667	0.5	-0.198843
34.875000	0.5	-0.205093
34.883333	0.5	-0.203531
34.891667	0.5	-0.192984
34.900000	0.5	-0.179116
34.908333	0.5	-0.171695
34.916667	0.5	-0.171695
34.925000	0.5	-0.177359
34.933333	0.5	-0.181460
34.941667	0.5	-0.181265
34.950000	0.5	-0.178140
34.958333	0.5	-0.172866
34.966667	0.5	-0.168765
34.975000	0.5	-0.168179
34.983333	0.5	-0.173062
34.991667	0.5	-0.182241
35.000000	0.5	-0.192593
35.008333	0.5	-0.200601
35.016667	0.5	-0.204116
35.025000	0.5	-0.205874
35.033333	0.5	-0.204898
35.041667	0.5	-0.201773
35.050000	0.5	-0.196304
35.058333	0.5	-0.190640
35.066667	0.5	-0.186929
35.075000	0.5	-0.186343
35.083333	0.5	-0.188296
35.091667	0.5	-0.190640
35.100000	0.5	-0.192202
35.108333	0.5	-0.192007
35.116667	0.5	-0.190249
35.125000	0.5	-0.186734
35.133333	0.5	-0.182241
35.141667	0.5	-0.178335
35.150000	0.5	-0.177359
35.158333	0.5	-0.179507
35.166667	0.5	-0.183999
35.175000	0.5	-0.188296
35.183333	0.5	-0.191812
35.191667	0.5	-0.192202
35.200000	0.5	-0.189859
35.208333	0.5	-0.186734
35.216667	0.5	-0.186148
35.225000	0.5	-0.189468
35.233333	0.5	-0.196304
35.241667	0.5	-0.202749
35.250000	0.5	-0.205484
35.258333	0.5	-0.205484
35.266667	0.5	-0.203140
35.275000	0.5	-0.198648
35.283333	0.5	-0.193960
35.291667	0.5	-0.188491
35.300000	0.5	-0.185171
35.308333	0.5	-0.184976
35.316667	0.5	-0.189468
35.325000	0.5	-0.197085
35.333333	0.5	-0.204702
35.341667	0.5	-0.209780
35.350000	0.5	-0.211538
35.358333	0.5	-0.209976
35.366667	0.5	-0.206851
35.375000	0.5	-0.201382
35.383333	0.5	-0.194351
35.391667	0.5	-0.188296
35.400000	0.5	-0.186929
35.408333	0.5	-0.190640
35.416667	0.5	-0.194546
35.425000	0.5	-0.193374
35.433333	0.5	-0.188296
35.441667	0.5	-0.185171
35.450000	0.5	-0.188296
35.458333	0.5	-0.195718
35.466667	0.5	-0.201577
35.475000	0.5	-0.203726
35.483333	0.5	-0.204507
35.491667	0.5	-0.206851
35.500000	0.5	-0.211343
35.508333	0.5	-0.216226
35.516667	0.5	-0.218570
35.525000	0.5	-0.217398
35.533333	0.5	-0.213491
35.541667	0.5	-0.208609
35.550000	0.5	-0.203921
35.558333	0.5	-0.197280
35.566667	0.5	-0.188491
35.575000	0.5	-0.180679
35.583333	0.5	-0.177359
35.591667	0.5	-0.179898
35.600000	0.5	-0.187320
35.608333	0.5	-0.194741
35.616667	0.5	-0.198843
35.625000	0.5	-0.199234
35.633333	0.5	-0.197085
35.641667	0.5	-0.194546
35.650000	0.5	-0.193179
35.658333	0.5	-0.194741
35.666667	0.5	-0.198648
35.675000	0.5	-0.203140
35.683333	0.5	-0.206070
35.691667	0.5	-0.207241
35.700000	0.5	-0.208218
35.708333	0.5	-0.210366
35.716667	0.5	-0.214077
35.725000	0.5	-0.217202
35.733333	0.5	-0.217788
35.741667	0.5	-0.214077
35.750000	0.5	-0.205679
35.758333	0.5	-0.195913
35.766667	0.5	-0.187906
35.775000	0.5	-0.185171
35.783333	0.5	-0.187320
35.791667	0.5	-0.192398
35.800000	0.5	-0.193374
35.808333	0.5	-0.191812
35.816667	0.5	-0.188101
35.825000	0.5	-0.186734
35.833333	0.5	-0.186148
35.841667	0.5	-0.185171
35.850000	0.5	-0.183804
35.858333	0.5	-0.182241
35.866667	0.5	-0.181070
35.875000	0.5	-0.178530
35.883333	0.5	-0.175796
35.891667	0.5	-0.175991
35.900000	0.5	-0.182437
35.908333	0.5	-0.193374
35.916667	0.5	-0.202554
35.925000	0.5	-0.204116
35.933333	0.5	-0.198843
35.941667	0.5	-0.191031
35.950000	0.5	-0.186343
35.958333	0.5	-0.186929
35.966667	0.5	-0.190249
35.975000	0.5	-0.192007
35.983333	0.5	-0.190640
35.991667	0.5	-0.187710
36.000000	0.5	-0.187515
36.008333	0.5	-0.191031
36.016667	0.5	-0.194937
36.025000	0.5	-0.198648
36.033333	0.5	-0.201577
36.041667	0.5	-0.204116
36.050000	0.5	-0.207046
36.058333	0.5	-0.211343
36.066667	0.5	-0.216421
36.075000	0.5	-0.221695
36.083333	0.5	-0.227749
36.091667	0.5	-0.230874
36.100000	0.5	-0.229312
36.108333	0.5	-0.220327
36.116667	0.5	-0.207827
36.125000	0.5	-0.196109
36.133333	0.5	-0.188687
36.141667	0.5	-0.187906
36.150000	0.5	-0.192984
36.158333	0.5	-0.200015
36.166667	0.5	-0.207241
36.175000	0.5	-0.212124
36.183333	0.5	-0.211929
36.191667	0.5	-0.207437
36.200000	0.5	-0.201773
36.208333	0.5	-0.198257
36.216667	0.5	-0.196890
36.225000	0.5	-0.196890
36.233333	0.5	-0.197671
36.241667	0.5	-0.200015
36.250000	0.5	-0.205288
36.258333	0.5	-0.210366
36.266667	0.5	-0.211538
36.275000	0.5	-0.207046
36.283333	0.5	-0.199234
36.291667	0.5	-0.191421
36.300000	0.5	-0.186148
36.308333	0.5	-0.186343
36.316667	0.5	-0.190445
36.325000	0.5	-0.197085
36.333333	0.5	-0.203921
36.341667	0.5	-0.208804
36.350000	0.5	-0.208413
36.358333	0.5	-0.202359
36.366667	0.5	-0.192788
36.375000	0.5	-0.184976
36.383333	0.5	-0.181460
36.391667	0.5	-0.182437
36.400000	0.5	-0.184976
36.408333	0.5	-0.187515
36.416667	0.5	-0.189077
36.425000	0.5	-0.189077
36.433333	0.5	-0.190445
36.441667	0.5	-0.193374
36.450000	0.5	-0.197476
36.458333	0.5	-0.199624
36.466667	0.5	-0.197866
36.475000	0.5	-0.192984
36.483333	0.5	-0.186538
36.491667	0.5	-0.183609
36.500000	0.5	-0.181655
36.508333	0.5	-0.179507
36.516667	0.5	-0.177163
36.525000	0.5	-0.175601
36.533333	0.5	-0.174038
36.541667	0.5	-0.171695
36.550000	0.5	-0.168570
36.558333	0.5	-0.166812
36.566667	0.5	-0.167007
36.575000	0.5	-0.169351
36.583333	0.5	-0.172866
36.591667	0.5	-0.175796
36.600000	0.5	-0.179898
36.608333	0.5	-0.183023
36.616667	0.5	-0.186929
36.625000	0.5	-0.191616
36.633333	0.5	-0.195718
36.641667	0.5	-0.197866
36.650000	0.5	-0.195913
36.658333	0.5	-0.189663
36.666667	0.5	-0.182241
36.675000	0.5	-0.176577
36.683333	0.5	-0.174429
36.691667	0.5	-0.175015
36.700000	0.5	-0.178530
36.708333	0.5	-0.184390
36.716667	0.5	-0.192007
36.725000	0.5	-0.198062
36.733333	0.5	-0.198648
36.741667	0.5	-0.193765
36.750000	0.5	-0.184976
36.758333	0.5	-0.178335
36.766667	0.5	-0.175210
36.775000	0.5	-0.175210
36.783333	0.5	-0.178335
36.791667	0.5	-0.184390
36.800000	0.5	-0.193765
36.808333	0.5	-0.202554
36.816667	0.5	-0.208218
36.825000	0.5	-0.208609
36.833333	0.5	-0.204702
36.841667	0.5	-0.198843
36.850000	0.5	-0.193765
36.858333	0.5	-0.193570
36.866667	0.5	-0.196890
36.875000	0.5	-0.202163
36.883333	0.5	-0.207632
36.891667	0.5	-0.212124
36.900000	0.5	-0.214663
36.908333	0.5	-0.212515
36.916667	0.5	-0.206070
36.925000	0.5	-0.195327
36.933333	0.5	-0.184195
36.941667	0.5	-0.177359
36.950000	0.5	-0.174624
36.958333	0.5	-0.175015
36.966667	0.5	-0.176382
36.975000	0.5	-0.178530
36.983333	0.5	-0.181655
36.991667	0.5	-0.184976
37.000000	0.5	-0.188296
37.008333	0.5	-0.188687
37.016667	0.5	-0.186148
37.025000	0.5	-0.182632
37.033333	0.5	-0.179898
37.041667	0.5	-0.179507
37.050000	0.5	-0.180874
37.058333	0.5	-0.182632
37.066667	0.5	-0.183609
37.075000	0.5	-0.184781
37.083333	0.5	-0.185952
37.091667	0.5	-0.187710
37.100000	0.5	-0.189468
37.108333	0.5	-0.191616
37.116667	0.5	-0.194546
37.125000	0.5	-0.198452
37.133333	0.5	-0.202359
37.141667	0.5	-0.204898
37.150000	0.5	-0.207241
37.158333	0.5	-0.208804
37.166667	0.5	-0.211148
37.175000	0.5	-0.212905
37.183333	0.5	-0.213491
37.191667	0.5	-0.212320
37.200000	0.5	-0.207241
37.208333	0.5	-0.198843
37.216667	0.5	-0.189663
37.225000	0.5	-0.184390
37.233333	0.5	-0.185562
37.241667	0.5	-0.191226
37.250000	0.5	-0.196304
37.258333	0.5	-0.199234
37.266667	0.5	-0.201187
37.275000	0.5	-0.204507
37.283333	0.5	-0.208023
37.291667	0.5	-0.209585
37.300000	0.5	-0.208609
37.308333	0.5	-0.207046
37.316667	0.5	-0.206656
37.325000	0.5	-0.206656
37.333333	0.5	-0.207046
37.341667	0.5	-0.208023
37.350000	0.5	-0.211929
37.358333	0.5	-0.217788
37.366667	0.5	-0.221890
37.375000	0.5	-0.220523
37.383333	0.5	-0.213687
37.391667	0.5	-0.205288
37.400000	0.5	-0.198843
37.408333	0.5	-0.194937
37.416667	0.5	-0.194937
37.425000	0.5	-0.198062
37.433333	0.5	-0.204507
37.441667	0.5	-0.212320
37.450000	0.5	-0.219156
37.458333	0.5	-0.221109
37.466667	0.5	-0.217984
37.475000	0.5	-0.210952
37.483333	0.5	-0.203140
37.491667	0.5	-0.199038
37.500000	0.5	-0.200210
37.508333	0.5	-0.203531
37.516667	0.5	-0.206460
37.525000	0.5	-0.205874
37.533333	0.5	-0.202749
37.541667	0.5	-0.199038
37.550000	0.5	-0.195132
37.558333	0.5	-0.192007
37.566667	0.5	-0.189077
37.575000	0.5	-0.192984
37.583333	0.5	-0.199624
37.591667	0.5	-0.206070
37.600000	0.5	-0.207827
37.608333	0.5	-0.202945
37.616667	0.5	-0.194351
37.625000	0.5	-0.187320
37.633333	0.5	-0.186538
37.641667	0.5	-0.191616
37.650000	0.5	-0.197866
37.658333	0.5	-0.200796
37.666667	0.5	-0.199429
37.675000	0.5	-0.194937
37.683333	0.5	-0.190445
37.691667	0.5	-0.190640
37.700000	0.5	-0.195132
37.708333	0.5	-0.200601
37.716667	0.5	-0.202749
37.725000	0.5	-0.201577
37.733333	0.5	-0.198452
37.741667	0.5	-0.196304
37.750000	0.5	-0.194937
37.758333	0.5	-0.196109
37.766667	0.5	-0.198843
37.775000	0.5	-0.205093
37.783333	0.5	-0.214077
37.791667	0.5	-0.220718
37.800000	0.5	-0.222085
37.808333	0.5	-0.217984
37.816667	0.5	-0.211343
37.825000	0.5	-0.204898
37.833333	0.5	-0.200015
37.841667	0.5	-0.196109
37.850000	0.5	-0.193960
37.858333	0.5	-0.195132
37.866667	0.5	-0.198257
37.875000	0.5	-0.200015
37.883333	0.5	-0.197671
37.891667	0.5	-0.192398
37.900000	0.5	-0.189077
37.908333	0.5	-0.193179
37.916667	0.5	-0.200406
37.925000	0.5	-0.206265
37.933333	0.5	-0.207437
37.941667	0.5	-0.204507
37.950000	0.5	-0.201187
37.958333	0.5	-0.199820
37.966667	0.5	-0.199429
37.975000	0.5	-0.198843
37.983333	0.5	-0.198843
37.991667	0.5	-0.199624
38.000000	0.5	-0.201187
38.008333	0.5	-0.200796
38.016667	0.5	-0.199820
38.025000	0.5	-0.199234
38.033333	0.5	-0.201187
38.041667	0.5	-0.205093
38.050000	0.5	-0.206656
38.058333	0.5	-0.204702
38.066667	0.5	-0.199429
38.075000	0.5	-0.194155
38.083333	0.5	-0.188491
38.091667	0.5	-0.184390
38.100000	0.5	-0.180874
38.108333	0.5	-0.179312
38.116667	0.5	-0.180288
38.125000	0.5	-0.183023
38.133333	0.5	-0.185757
38.141667	0.5	-0.186343
38.150000	0.5	-0.187124
38.158333	0.5	-0.189859
38.166667	0.5	-0.196304
38.175000	0.5	-0.203140
38.183333	0.5	-0.207241
38.191667	0.5	-0.208023
38.200000	0.5	-0.204702
38.208333	0.5	-0.201382
38.216667	0.5	-0.198648
38.225000	0.5	-0.197085
38.233333	0.5	-0.196890
38.241667	0.5	-0.196304
38.250000	0.5	-0.196695
38.258333	0.5	-0.197280
38.266667	0.5	-0.200015
38.275000	0.5	-0.204116
38.283333	0.5	-0.210171
38.291667	0.5	-0.216031
38.300000	0.5	-0.217593
38.308333	0.5	-0.212710
38.316667	0.5	-0.202749
38.325000	0.5	-0.191031
38.333333	0.5	-0.182827
38.341667	0.5	-0.180093
38.350000	0.5	-0.180679
38.358333	0.5	-0.182046
38.366667	0.5	-0.182632
38.375000	0.5	-0.184195
38.383333	0.5	-0.188296
38.391667	0.5	-0.193960
38.400000	0.5	-0.198452
38.408333	0.5	-0.199820
38.416667	0.5	-0.198843
38.425000	0.5	-0.196499
38.433333	0.5	-0.196109
38.441667	0.5	-0.198843
38.450000	0.5	-0.203726
38.458333	0.5	-0.206656
38.466667	0.5	-0.204507
38.475000	0.5	-0.200210
38.483333	0.5	-0.197085
38.491667	0.5	-0.197671
38.500000	0.5	-0.200406
38.508333	0.5	-0.202359
38.516667	0.5	-0.200601
38.525000	0.5	-0.195913
38.533333	0.5	-0.190640
38.541667	0.5	-0.186538
38.550000	0.5	-0.186929
38.558333	0.5	-0.192593
38.566667	0.5	-0.200601
38.575000	0.5	-0.208999
38.583333	0.5	-0.213882
38.591667	0.5	-0.215445
38.600000	0.5	-0.213882
38.608333	0.5	-0.211538
38.616667	0.5	-0.208413
38.625000	0.5	-0.204898
38.633333	0.5	-0.201577
38.641667	0.5	-0.199038
38.650000	0.5	-0.199429
38.658333	0.5	-0.202945
38.666667	0.5	-0.208218
38.675000	0.5	-0.211343
38.683333	0.5	-0.210366
38.691667	0.5	-0.204312
38.700000	0.5	-0.197280
38.708333	0.5	-0.192788
38.716667	0.5	-0.192398
38.725000	0.5	-0.193765
38.733333	0.5	-0.195913
38.741667	0.5	-0.199234
38.750000	0.5	-0.204898
38.758333	0.5	-0.210562
38.766667	0.5	-0.211929
38.775000	0.5	-0.207046
38.783333	0.5	-0.197866
38.791667	0.5	-0.188491
38.800000	0.5	-0.185562
38.808333	0.5	-0.190835
38.816667	0.5	-0.200601
38.825000	0.5	-0.211538
38.833333	0.5	-0.220913
38.841667	0.5	-0.226968
38.850000	0.5	-0.227554
38.858333	0.5	-0.223062
38.866667	0.5	-0.216226
38.875000	0.5	-0.210562
38.883333	0.5	-0.207827
38.891667	0.5	-0.206460
38.900000	0.5	-0.204312
38.908333	0.5	-0.201382
38.916667	0.5	-0.200015
38.925000	0.5	-0.202749
38.933333	0.5	-0.209195
38.941667	0.5	-0.215249
38.950000	0.5	-0.216812
38.958333	0.5	-0.213101
38.966667	0.5	-0.206851
38.975000	0.5	-0.203335
38.983333	0.5	-0.201382
38.991667	0.5	-0.200796
39.000000	0.5	-0.201773
39.008333	0.5	-0.202554
39.016667	0.5	-0.204312
39.025000	0.5	-0.205484
39.033333	0.5	-0.205679
39.041667	0.5	-0.205679
39.050000	0.5	-0.204898
39.058333	0.5	-0.201773
39.066667	0.5	-0.196304
39.075000	0.5	-0.190835
39.083333	0.5	-0.187515
39.091667	0.5	-0.188882
39.100000	0.5	-0.192202
39.108333	0.5	-0.193765
39.116667	0.5	-0.193374
39.125000	0.5	-0.193179
39.133333	0.5	-0.193765
39.141667	0.5	-0.195718
39.150000	0.5	-0.198843
39.158333	0.5	-0.204312
39.166667	0.5	-0.211148
39.175000	0.5	-0.215835
39.183333	0.5	-0.214663
39.191667	0.5	-0.207241
39.200000	0.5	-0.198257
39.208333	0.5	-0.193960
39.216667	0.5	-0.196304
39.225000	0.5	-0.202163
39.233333	0.5	-0.205679
39.241667	0.5	-0.202749
39.250000	0.5	-0.197280
39.258333	0.5	-0.192398
39.266667	0.5	-0.191031
39.275000	0.5	-0.191421
39.283333	0.5	-0.192398
39.291667	0.5	-0.194351
39.300000	0.5	-0.198843
39.308333	0.5	-0.204702
39.316667	0.5	-0.209976
39.325000	0.5	-0.213101
39.333333	0.5	-0.213296
39.341667	0.5	-0.210952
39.350000	0.5	-0.206070
39.358333	0.5	-0.198452
39.366667	0.5	-0.188882
39.375000	0.5	-0.179702
39.383333	0.5	-0.174038
39.391667	0.5	-0.174820
39.400000	0.5	-0.184195
39.408333	0.5	-0.200796
39.416667	0.5	-0.215640
39.425000	0.5	-0.224234
39.433333	0.5	-0.223257
39.441667	0.5	-0.215835
39.450000	0.5	-0.207437
39.458333	0.5	-0.202359
39.466667	0.5	-0.200796
39.475000	0.5	-0.201968
39.483333	0.5	-0.203921
39.491667	0.5	-0.205679
39.500000	0.5	-0.204702
39.508333	0.5	-0.200210
39.516667	0.5	-0.193179
39.525000	0.5	-0.187320
39.533333	0.5	-0.186929
39.541667	0.5	-0.190445
39.550000	0.5	-0.192007
39.558333	0.5	-0.188296
39.566667	0.5	-0.183218
39.575000	0.5	-0.181851
39.583333	0.5	-0.187906
39.591667	0.5	-0.200406
39.600000	0.5	-0.211538
39.608333	0.5	-0.217007
39.616667	0.5	-0.217007
39.625000	0.5	-0.213296
39.633333	0.5	-0.208999
39.641667	0.5	-0.206070
39.650000	0.5	-0.204898
39.658333	0.5	-0.207046
39.666667	0.5	-0.210757
39.675000	0.5	-0.214663
39.683333	0.5	-0.215054
39.691667	0.5	-0.212320
39.700000	0.5	-0.210757
39.708333	0.5	-0.211538
39.716667	0.5	-0.214077
39.725000	0.5	-0.213687
39.733333	0.5	-0.208999
39.741667	0.5	-0.200406
39.750000	0.5	-0.194155
39.758333	0.5	-0.194155
39.766667	0.5	-0.200406
39.775000	0.5	-0.207437
39.783333	0.5	-0.209390
39.791667	0.5	-0.206265
39.800000	0.5	-0.201773
39.808333	0.5	-0.199820
39.816667	0.5	-0.201187
39.825000	0.5	-0.204898
39.833333	0.5	-0.207827
39.841667	0.5	-0.208609
39.850000	0.5	-0.208804
39.858333	0.5	-0.209780
39.866667	0.5	-0.211929
39.875000	0.5	-0.215640
39.883333	0.5	-0.219546
39.891667	0.5	-0.221499
39.900000	0.5	-0.221499
39.908333	0.5	-0.220132
39.916667	0.5	-0.217984
39.925000	0.5	-0.214077
39.933333	0.5	-0.210952
39.941667	0.5	-0.208609
39.950000	0.5	-0.208413
39.958333	0.5	-0.209976
39.966667	0.5	-0.211148
39.975000	0.5	-0.209780
39.983333	0.5	-0.205679
39.991667	0.5	-0.201382
40.000000	0.5	-0.199429
40.008333	0.5	-0.202163
40.016667	0.5	-0.206656
40.025000	0.5	-0.210952
40.033333	0.5	-0.212515
40.041667	0.5	-0.211538
40.050000	0.5	-0.209195
40.058333	0.5	-0.206460
40.066667	0.5	-0.203531
40.075000	0.5	-0.199429
40.083333	0.5	-0.196109
40.091667	0.5	-0.195718
40.100000	0.5	-0.199624
40.108333	0.5	-0.204702
40.116667	0.5	-0.206656
40.125000	0.5	-0.203726
40.133333	0.5	-0.199234
40.141667	0.5	-0.197085
40.150000	0.5	-0.197085
40.158333	0.5	-0.198062
40.166667	0.5	-0.198843
40.175000	0.5	-0.198452
40.183333	0.5	-0.199429
40.191667	0.5	-0.201577
40.200000	0.5	-0.204312
40.208333	0.5	-0.206656
40.216667	0.5	-0.207632
40.225000	0.5	-0.205288
40.233333	0.5	-0.200210
40.241667	0.5	-0.194546
40.250000	0.5	-0.192007
40.258333	0.5	-0.193765
40.266667	0.5	-0.196109
40.275000	0.5	-0.196304
40.283333	0.5	-0.193765
40.291667	0.5	-0.190445
40.300000	0.5	-0.189077
40.308333	0.5	-0.190054
40.316667	0.5	-0.193570
40.325000	0.5	-0.198257
40.333333	0.5	-0.202945
40.341667	0.5	-0.205484
40.350000	0.5	-0.205484
40.358333	0.5	-0.204312
40.366667	0.5	-0.203921
40.375000	0.5	-0.205288
40.383333	0.5	-0.206460
40.391667	0.5	-0.208218
40.400000	0.5	-0.209390
40.408333	0.5	-0.209585
40.416667	0.5	-0.209976
40.425000	0.5	-0.208999
40.433333	0.5	-0.207632
40.441667	0.5	-0.205679
40.450000	0.5	-0.204898
40.458333	0.5	-0.206460
40.466667	0.5	-0.212124
40.475000	0.5	-0.218765
40.483333	0.5	-0.222866
40.491667	0.5	-0.222866
40.500000	0.5	-0.218374
40.508333	0.5	-0.211734
40.516667	0.5	-0.203531
40.525000	0.5	-0.196109
40.533333	0.5	-0.192593
