File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/486.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 6
Injection Number	7
Position	
Comment	$$ 2.1 vial 2:A,7 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	12:12:38
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.261689
Signal Max.	27.112921
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
32.800000	0.5	-0.191572
32.808333	0.5	-0.189033
32.816667	0.5	-0.184932
32.825000	0.5	-0.183369
32.833333	0.5	-0.185713
32.841667	0.5	-0.192353
32.850000	0.5	-0.197627
32.858333	0.5	-0.196455
32.866667	0.5	-0.188057
32.875000	0.5	-0.178096
32.883333	0.5	-0.171846
32.891667	0.5	-0.172236
32.900000	0.5	-0.179072
32.908333	0.5	-0.186689
32.916667	0.5	-0.192744
32.925000	0.5	-0.192744
32.933333	0.5	-0.189228
32.941667	0.5	-0.185322
32.950000	0.5	-0.183760
32.958333	0.5	-0.183955
32.966667	0.5	-0.185713
32.975000	0.5	-0.189619
32.983333	0.5	-0.195674
32.991667	0.5	-0.201338
33.000000	0.5	-0.203877
33.008333	0.5	-0.201533
33.016667	0.5	-0.194892
33.025000	0.5	-0.188643
33.033333	0.5	-0.186299
33.041667	0.5	-0.188643
33.050000	0.5	-0.192158
33.058333	0.5	-0.195283
33.066667	0.5	-0.196846
33.075000	0.5	-0.198018
33.083333	0.5	-0.200166
33.091667	0.5	-0.201728
33.100000	0.5	-0.202119
33.108333	0.5	-0.200166
33.116667	0.5	-0.195088
33.125000	0.5	-0.188057
33.133333	0.5	-0.182588
33.141667	0.5	-0.179463
33.150000	0.5	-0.178877
33.158333	0.5	-0.180049
33.166667	0.5	-0.180635
33.175000	0.5	-0.179072
33.183333	0.5	-0.176338
33.191667	0.5	-0.173603
33.200000	0.5	-0.175947
33.208333	0.5	-0.182978
33.216667	0.5	-0.190596
33.225000	0.5	-0.192549
33.233333	0.5	-0.187080
33.241667	0.5	-0.181221
33.250000	0.5	-0.181416
33.258333	0.5	-0.186689
33.266667	0.5	-0.190596
33.275000	0.5	-0.189228
33.283333	0.5	-0.184736
33.291667	0.5	-0.182002
33.300000	0.5	-0.183174
33.308333	0.5	-0.186885
33.316667	0.5	-0.188643
33.325000	0.5	-0.187275
33.333333	0.5	-0.183760
33.341667	0.5	-0.181221
33.350000	0.5	-0.181025
33.358333	0.5	-0.180244
33.366667	0.5	-0.176338
33.375000	0.5	-0.168916
33.383333	0.5	-0.163447
33.391667	0.5	-0.162861
33.400000	0.5	-0.168135
33.408333	0.5	-0.173994
33.416667	0.5	-0.177705
33.425000	0.5	-0.180244
33.433333	0.5	-0.183369
33.441667	0.5	-0.186689
33.450000	0.5	-0.187471
33.458333	0.5	-0.184541
33.466667	0.5	-0.179072
33.475000	0.5	-0.174385
33.483333	0.5	-0.173018
33.491667	0.5	-0.174189
33.500000	0.5	-0.177900
33.508333	0.5	-0.182978
33.516667	0.5	-0.187666
33.525000	0.5	-0.190986
33.533333	0.5	-0.191572
33.541667	0.5	-0.191572
33.550000	0.5	-0.193525
33.558333	0.5	-0.194502
33.566667	0.5	-0.193525
33.575000	0.5	-0.189619
33.583333	0.5	-0.185713
33.591667	0.5	-0.183174
33.600000	0.5	-0.183760
33.608333	0.5	-0.188252
33.616667	0.5	-0.194697
33.625000	0.5	-0.198213
33.633333	0.5	-0.196846
33.641667	0.5	-0.191767
33.650000	0.5	-0.186689
33.658333	0.5	-0.184150
33.666667	0.5	-0.183369
33.675000	0.5	-0.184150
33.683333	0.5	-0.186299
33.691667	0.5	-0.188057
33.700000	0.5	-0.187471
33.708333	0.5	-0.184736
33.716667	0.5	-0.180244
33.725000	0.5	-0.176142
33.733333	0.5	-0.173408
33.741667	0.5	-0.171455
33.750000	0.5	-0.171260
33.758333	0.5	-0.171846
33.766667	0.5	-0.172041
33.775000	0.5	-0.171846
33.783333	0.5	-0.173994
33.791667	0.5	-0.179463
33.800000	0.5	-0.185518
33.808333	0.5	-0.188447
33.816667	0.5	-0.186299
33.825000	0.5	-0.182783
33.833333	0.5	-0.183955
33.841667	0.5	-0.190986
33.850000	0.5	-0.199971
33.858333	0.5	-0.203486
33.866667	0.5	-0.199385
33.875000	0.5	-0.189814
33.883333	0.5	-0.181807
33.891667	0.5	-0.178096
33.900000	0.5	-0.180244
33.908333	0.5	-0.186103
33.916667	0.5	-0.194111
33.925000	0.5	-0.197822
33.933333	0.5	-0.196260
33.941667	0.5	-0.190791
33.950000	0.5	-0.187080
33.958333	0.5	-0.185518
33.966667	0.5	-0.184541
33.975000	0.5	-0.182002
33.983333	0.5	-0.177510
33.991667	0.5	-0.172041
34.000000	0.5	-0.167549
34.008333	0.5	-0.166377
34.016667	0.5	-0.169111
34.025000	0.5	-0.173994
34.033333	0.5	-0.179853
34.041667	0.5	-0.185713
34.050000	0.5	-0.190791
34.058333	0.5	-0.196260
34.066667	0.5	-0.198994
34.075000	0.5	-0.198603
34.083333	0.5	-0.195283
34.091667	0.5	-0.189619
34.100000	0.5	-0.184932
34.108333	0.5	-0.182978
34.116667	0.5	-0.184932
34.125000	0.5	-0.187861
34.133333	0.5	-0.188447
34.141667	0.5	-0.185518
34.150000	0.5	-0.180830
34.158333	0.5	-0.175947
34.166667	0.5	-0.172627
34.175000	0.5	-0.170478
34.183333	0.5	-0.168721
34.191667	0.5	-0.167158
34.200000	0.5	-0.166963
34.208333	0.5	-0.168525
34.216667	0.5	-0.173018
34.225000	0.5	-0.178096
34.233333	0.5	-0.182783
34.241667	0.5	-0.185518
34.250000	0.5	-0.186494
34.258333	0.5	-0.187275
34.266667	0.5	-0.190010
34.275000	0.5	-0.196260
34.283333	0.5	-0.202705
34.291667	0.5	-0.207783
34.300000	0.5	-0.208564
34.308333	0.5	-0.205049
34.316667	0.5	-0.199385
34.325000	0.5	-0.193916
34.333333	0.5	-0.190791
34.341667	0.5	-0.189228
34.350000	0.5	-0.187666
34.358333	0.5	-0.185518
34.366667	0.5	-0.183369
34.375000	0.5	-0.182197
34.383333	0.5	-0.181221
34.391667	0.5	-0.179072
34.400000	0.5	-0.176728
34.408333	0.5	-0.177900
34.416667	0.5	-0.183760
34.425000	0.5	-0.192744
34.433333	0.5	-0.200752
34.441667	0.5	-0.203096
34.450000	0.5	-0.201924
34.458333	0.5	-0.199775
34.466667	0.5	-0.201143
34.475000	0.5	-0.206221
34.483333	0.5	-0.212080
34.491667	0.5	-0.214814
34.500000	0.5	-0.210908
34.508333	0.5	-0.204072
34.516667	0.5	-0.197236
34.525000	0.5	-0.191963
34.533333	0.5	-0.188447
34.541667	0.5	-0.186103
34.550000	0.5	-0.184346
34.558333	0.5	-0.182197
34.566667	0.5	-0.181025
34.575000	0.5	-0.180830
34.583333	0.5	-0.181807
34.591667	0.5	-0.183369
34.600000	0.5	-0.183564
34.608333	0.5	-0.181611
34.616667	0.5	-0.179463
34.625000	0.5	-0.179658
34.633333	0.5	-0.182588
34.641667	0.5	-0.185713
34.650000	0.5	-0.185713
34.658333	0.5	-0.181807
34.666667	0.5	-0.176924
34.675000	0.5	-0.174971
34.683333	0.5	-0.177119
34.691667	0.5	-0.182588
34.700000	0.5	-0.189033
34.708333	0.5	-0.196455
34.716667	0.5	-0.200361
34.725000	0.5	-0.202705
34.733333	0.5	-0.199971
34.741667	0.5	-0.193525
34.750000	0.5	-0.186494
34.758333	0.5	-0.184150
34.766667	0.5	-0.186299
34.775000	0.5	-0.189814
34.783333	0.5	-0.191377
34.791667	0.5	-0.189228
34.800000	0.5	-0.186689
34.808333	0.5	-0.186689
34.816667	0.5	-0.190205
34.825000	0.5	-0.196846
34.833333	0.5	-0.202705
34.841667	0.5	-0.206611
34.850000	0.5	-0.208174
34.858333	0.5	-0.207392
34.866667	0.5	-0.203291
34.875000	0.5	-0.196650
34.883333	0.5	-0.188447
34.891667	0.5	-0.182978
34.900000	0.5	-0.181807
34.908333	0.5	-0.182393
34.916667	0.5	-0.184346
34.925000	0.5	-0.186494
34.933333	0.5	-0.189814
34.941667	0.5	-0.194111
34.950000	0.5	-0.195674
34.958333	0.5	-0.194892
34.966667	0.5	-0.190791
34.975000	0.5	-0.187471
34.983333	0.5	-0.187275
34.991667	0.5	-0.190205
35.000000	0.5	-0.195674
35.008333	0.5	-0.198994
35.016667	0.5	-0.200361
35.025000	0.5	-0.199385
35.033333	0.5	-0.197822
35.041667	0.5	-0.194697
35.050000	0.5	-0.189424
35.058333	0.5	-0.183760
35.066667	0.5	-0.181025
35.075000	0.5	-0.182197
35.083333	0.5	-0.187471
35.091667	0.5	-0.194892
35.100000	0.5	-0.200361
35.108333	0.5	-0.204463
35.116667	0.5	-0.206221
35.125000	0.5	-0.206221
35.133333	0.5	-0.206221
35.141667	0.5	-0.207783
35.150000	0.5	-0.210517
35.158333	0.5	-0.212080
35.166667	0.5	-0.211103
35.175000	0.5	-0.207197
35.183333	0.5	-0.203486
35.191667	0.5	-0.199971
35.200000	0.5	-0.196846
35.208333	0.5	-0.192939
35.216667	0.5	-0.189619
35.225000	0.5	-0.187666
35.233333	0.5	-0.185518
35.241667	0.5	-0.183369
35.250000	0.5	-0.182783
35.258333	0.5	-0.185713
35.266667	0.5	-0.192744
35.275000	0.5	-0.200752
35.283333	0.5	-0.204853
35.291667	0.5	-0.204658
35.300000	0.5	-0.200752
35.308333	0.5	-0.196260
35.316667	0.5	-0.191377
35.325000	0.5	-0.188252
35.333333	0.5	-0.186689
35.341667	0.5	-0.186299
35.350000	0.5	-0.187666
35.358333	0.5	-0.190205
35.366667	0.5	-0.193135
35.375000	0.5	-0.189619
35.383333	0.5	-0.183174
35.391667	0.5	-0.175947
35.400000	0.5	-0.174580
35.408333	0.5	-0.179658
35.416667	0.5	-0.188252
35.425000	0.5	-0.196455
35.433333	0.5	-0.200166
35.441667	0.5	-0.199775
35.450000	0.5	-0.196260
35.458333	0.5	-0.190986
35.466667	0.5	-0.189814
35.475000	0.5	-0.193721
35.483333	0.5	-0.199580
35.491667	0.5	-0.202900
35.500000	0.5	-0.201338
35.508333	0.5	-0.195869
35.516667	0.5	-0.188838
35.525000	0.5	-0.183955
35.533333	0.5	-0.180830
35.541667	0.5	-0.179267
35.550000	0.5	-0.178877
35.558333	0.5	-0.178877
35.566667	0.5	-0.179463
35.575000	0.5	-0.181221
35.583333	0.5	-0.185713
35.591667	0.5	-0.195674
35.600000	0.5	-0.206611
35.608333	0.5	-0.214619
35.616667	0.5	-0.216572
35.625000	0.5	-0.212666
35.633333	0.5	-0.206221
35.641667	0.5	-0.201143
35.650000	0.5	-0.198408
35.658333	0.5	-0.198994
35.666667	0.5	-0.200752
35.675000	0.5	-0.199385
35.683333	0.5	-0.193330
35.691667	0.5	-0.184932
35.700000	0.5	-0.180049
35.708333	0.5	-0.180244
35.716667	0.5	-0.184150
35.725000	0.5	-0.186885
35.733333	0.5	-0.188643
35.741667	0.5	-0.189619
35.750000	0.5	-0.193330
35.758333	0.5	-0.198408
35.766667	0.5	-0.202314
35.775000	0.5	-0.204268
35.783333	0.5	-0.203096
35.791667	0.5	-0.199971
35.800000	0.5	-0.197432
35.808333	0.5	-0.195674
35.816667	0.5	-0.194892
35.825000	0.5	-0.194111
35.833333	0.5	-0.190596
35.841667	0.5	-0.187275
35.850000	0.5	-0.185518
35.858333	0.5	-0.187275
35.866667	0.5	-0.193525
35.875000	0.5	-0.201924
35.883333	0.5	-0.207392
35.891667	0.5	-0.207002
35.900000	0.5	-0.200947
35.908333	0.5	-0.190986
35.916667	0.5	-0.182783
35.925000	0.5	-0.179267
35.933333	0.5	-0.179853
35.941667	0.5	-0.183760
35.950000	0.5	-0.189424
35.958333	0.5	-0.197627
35.966667	0.5	-0.204072
35.975000	0.5	-0.205830
35.983333	0.5	-0.202314
35.991667	0.5	-0.198408
36.000000	0.5	-0.196064
36.008333	0.5	-0.198018
36.016667	0.5	-0.201143
36.025000	0.5	-0.201924
36.033333	0.5	-0.199775
36.041667	0.5	-0.195478
36.050000	0.5	-0.190791
36.058333	0.5	-0.190010
36.066667	0.5	-0.194697
36.075000	0.5	-0.203291
36.083333	0.5	-0.212666
36.091667	0.5	-0.218330
36.100000	0.5	-0.217744
36.108333	0.5	-0.212471
36.116667	0.5	-0.206807
36.125000	0.5	-0.204658
36.133333	0.5	-0.205244
36.141667	0.5	-0.203877
36.150000	0.5	-0.198603
36.158333	0.5	-0.190596
36.166667	0.5	-0.184736
36.175000	0.5	-0.182783
36.183333	0.5	-0.183369
36.191667	0.5	-0.184541
36.200000	0.5	-0.184150
36.208333	0.5	-0.183369
36.216667	0.5	-0.182783
36.225000	0.5	-0.181611
36.233333	0.5	-0.179658
36.241667	0.5	-0.177900
36.250000	0.5	-0.180049
36.258333	0.5	-0.185322
36.266667	0.5	-0.193330
36.275000	0.5	-0.201143
36.283333	0.5	-0.208174
36.291667	0.5	-0.215400
36.300000	0.5	-0.220088
36.308333	0.5	-0.218721
36.316667	0.5	-0.209932
36.325000	0.5	-0.197236
36.333333	0.5	-0.185322
36.341667	0.5	-0.179853
36.350000	0.5	-0.181807
36.358333	0.5	-0.188252
36.366667	0.5	-0.196064
36.375000	0.5	-0.200557
36.383333	0.5	-0.199971
36.391667	0.5	-0.196064
36.400000	0.5	-0.189619
36.408333	0.5	-0.185322
36.416667	0.5	-0.182978
36.425000	0.5	-0.182002
36.433333	0.5	-0.182978
36.441667	0.5	-0.184932
36.450000	0.5	-0.188643
36.458333	0.5	-0.193721
36.466667	0.5	-0.198018
36.475000	0.5	-0.200166
36.483333	0.5	-0.200361
36.491667	0.5	-0.200752
36.500000	0.5	-0.203096
36.508333	0.5	-0.206807
36.516667	0.5	-0.209932
36.525000	0.5	-0.208760
36.533333	0.5	-0.203877
36.541667	0.5	-0.198408
36.550000	0.5	-0.195674
36.558333	0.5	-0.197627
36.566667	0.5	-0.201143
36.575000	0.5	-0.202900
36.583333	0.5	-0.200752
36.591667	0.5	-0.197432
36.600000	0.5	-0.197432
36.608333	0.5	-0.202119
36.616667	0.5	-0.209736
36.625000	0.5	-0.213252
36.633333	0.5	-0.209541
36.641667	0.5	-0.200752
36.650000	0.5	-0.191572
36.658333	0.5	-0.187080
36.666667	0.5	-0.187666
36.675000	0.5	-0.190791
36.683333	0.5	-0.194697
36.691667	0.5	-0.196650
36.700000	0.5	-0.198213
36.708333	0.5	-0.200361
36.716667	0.5	-0.202900
36.725000	0.5	-0.206025
36.733333	0.5	-0.208760
36.741667	0.5	-0.209736
36.750000	0.5	-0.208174
36.758333	0.5	-0.204658
36.766667	0.5	-0.199971
36.775000	0.5	-0.195674
36.783333	0.5	-0.193525
36.791667	0.5	-0.194502
36.800000	0.5	-0.198213
36.808333	0.5	-0.200752
36.816667	0.5	-0.199189
36.825000	0.5	-0.194307
36.833333	0.5	-0.187666
36.841667	0.5	-0.186494
36.850000	0.5	-0.191377
36.858333	0.5	-0.199189
36.866667	0.5	-0.201728
36.875000	0.5	-0.198018
36.883333	0.5	-0.189619
36.891667	0.5	-0.183564
36.900000	0.5	-0.182002
36.908333	0.5	-0.184932
36.916667	0.5	-0.190010
36.925000	0.5	-0.196455
36.933333	0.5	-0.201143
36.941667	0.5	-0.203486
36.950000	0.5	-0.202705
36.958333	0.5	-0.199385
36.966667	0.5	-0.194307
36.975000	0.5	-0.189033
36.983333	0.5	-0.186299
36.991667	0.5	-0.187080
37.000000	0.5	-0.192353
37.008333	0.5	-0.201143
37.016667	0.5	-0.209346
37.025000	0.5	-0.213838
37.033333	0.5	-0.212471
37.041667	0.5	-0.205049
37.050000	0.5	-0.196455
37.058333	0.5	-0.189619
37.066667	0.5	-0.187080
37.075000	0.5	-0.186689
37.083333	0.5	-0.187080
37.091667	0.5	-0.188643
37.100000	0.5	-0.192744
37.108333	0.5	-0.200557
37.116667	0.5	-0.210517
37.125000	0.5	-0.217549
37.133333	0.5	-0.216768
37.141667	0.5	-0.209541
37.150000	0.5	-0.199580
37.158333	0.5	-0.190986
37.166667	0.5	-0.188643
37.175000	0.5	-0.190400
37.183333	0.5	-0.194502
37.191667	0.5	-0.197822
37.200000	0.5	-0.201924
37.208333	0.5	-0.206025
37.216667	0.5	-0.209541
37.225000	0.5	-0.210517
37.233333	0.5	-0.207783
37.241667	0.5	-0.203486
37.250000	0.5	-0.200166
37.258333	0.5	-0.198603
37.266667	0.5	-0.198213
37.275000	0.5	-0.197432
37.283333	0.5	-0.198018
37.291667	0.5	-0.198408
37.300000	0.5	-0.197627
37.308333	0.5	-0.195088
37.316667	0.5	-0.189814
37.325000	0.5	-0.186494
37.333333	0.5	-0.184150
37.341667	0.5	-0.180439
37.350000	0.5	-0.175166
37.358333	0.5	-0.172236
37.366667	0.5	-0.174189
37.375000	0.5	-0.180244
37.383333	0.5	-0.186494
37.391667	0.5	-0.187471
37.400000	0.5	-0.184346
37.408333	0.5	-0.180830
37.416667	0.5	-0.180635
37.425000	0.5	-0.183369
37.433333	0.5	-0.184736
37.441667	0.5	-0.183369
37.450000	0.5	-0.179463
37.458333	0.5	-0.178096
37.466667	0.5	-0.182588
37.475000	0.5	-0.191963
37.483333	0.5	-0.201143
37.491667	0.5	-0.204853
37.500000	0.5	-0.203877
37.508333	0.5	-0.201143
37.516667	0.5	-0.199189
37.525000	0.5	-0.199580
37.533333	0.5	-0.200947
37.541667	0.5	-0.201924
37.550000	0.5	-0.200947
37.558333	0.5	-0.200361
37.566667	0.5	-0.200752
37.575000	0.5	-0.203096
37.583333	0.5	-0.204072
37.591667	0.5	-0.200166
37.600000	0.5	-0.191963
37.608333	0.5	-0.183174
37.616667	0.5	-0.180244
37.625000	0.5	-0.181807
37.633333	0.5	-0.184932
37.641667	0.5	-0.185322
37.650000	0.5	-0.182197
37.658333	0.5	-0.177900
37.666667	0.5	-0.175166
37.675000	0.5	-0.177705
37.683333	0.5	-0.184736
37.691667	0.5	-0.195674
37.700000	0.5	-0.204658
37.708333	0.5	-0.208955
37.716667	0.5	-0.207783
37.725000	0.5	-0.203877
37.733333	0.5	-0.200752
37.741667	0.5	-0.198994
37.750000	0.5	-0.198408
37.758333	0.5	-0.197627
37.766667	0.5	-0.197822
37.775000	0.5	-0.199580
37.783333	0.5	-0.202900
37.791667	0.5	-0.207002
37.800000	0.5	-0.210517
37.808333	0.5	-0.212080
37.816667	0.5	-0.211689
37.825000	0.5	-0.209346
37.833333	0.5	-0.206416
37.841667	0.5	-0.203096
37.850000	0.5	-0.201143
37.858333	0.5	-0.202510
37.866667	0.5	-0.206221
37.875000	0.5	-0.210713
37.883333	0.5	-0.212666
37.891667	0.5	-0.212471
37.900000	0.5	-0.212080
37.908333	0.5	-0.212666
37.916667	0.5	-0.213643
37.925000	0.5	-0.211103
37.933333	0.5	-0.205830
37.941667	0.5	-0.195869
37.950000	0.5	-0.184736
37.958333	0.5	-0.176142
37.966667	0.5	-0.174189
37.975000	0.5	-0.177705
37.983333	0.5	-0.182783
37.991667	0.5	-0.185908
38.000000	0.5	-0.186885
38.008333	0.5	-0.188252
38.016667	0.5	-0.191963
38.025000	0.5	-0.197041
38.033333	0.5	-0.200166
38.041667	0.5	-0.201338
38.050000	0.5	-0.200166
38.058333	0.5	-0.197432
38.066667	0.5	-0.195283
38.075000	0.5	-0.194892
38.083333	0.5	-0.198213
38.091667	0.5	-0.203486
38.100000	0.5	-0.208369
38.108333	0.5	-0.210127
38.116667	0.5	-0.208369
38.125000	0.5	-0.205049
38.133333	0.5	-0.201728
38.141667	0.5	-0.197432
38.150000	0.5	-0.191963
38.158333	0.5	-0.187080
38.166667	0.5	-0.184932
38.175000	0.5	-0.188838
38.183333	0.5	-0.196846
38.191667	0.5	-0.204853
38.200000	0.5	-0.209736
38.208333	0.5	-0.211494
38.216667	0.5	-0.210713
38.225000	0.5	-0.208760
38.233333	0.5	-0.207588
38.241667	0.5	-0.207588
38.250000	0.5	-0.210517
38.258333	0.5	-0.214033
38.266667	0.5	-0.217353
38.275000	0.5	-0.218721
38.283333	0.5	-0.217939
38.291667	0.5	-0.214814
38.300000	0.5	-0.210127
38.308333	0.5	-0.204658
38.316667	0.5	-0.199189
38.325000	0.5	-0.197432
38.333333	0.5	-0.198799
38.341667	0.5	-0.202900
38.350000	0.5	-0.206807
38.358333	0.5	-0.209150
38.366667	0.5	-0.210713
38.375000	0.5	-0.211299
38.383333	0.5	-0.210713
38.391667	0.5	-0.207002
38.400000	0.5	-0.199385
38.408333	0.5	-0.189228
38.416667	0.5	-0.182783
38.425000	0.5	-0.182002
38.433333	0.5	-0.184736
38.441667	0.5	-0.187471
38.450000	0.5	-0.188643
38.458333	0.5	-0.189424
38.466667	0.5	-0.193135
38.475000	0.5	-0.197432
38.483333	0.5	-0.200557
38.491667	0.5	-0.202314
38.500000	0.5	-0.203096
38.508333	0.5	-0.202314
38.516667	0.5	-0.199580
38.525000	0.5	-0.194892
38.533333	0.5	-0.188838
38.541667	0.5	-0.185908
38.550000	0.5	-0.184346
38.558333	0.5	-0.182588
38.566667	0.5	-0.179463
38.575000	0.5	-0.176924
38.583333	0.5	-0.175166
38.591667	0.5	-0.176533
38.600000	0.5	-0.179463
38.608333	0.5	-0.182588
38.616667	0.5	-0.186299
38.625000	0.5	-0.189228
38.633333	0.5	-0.191182
38.641667	0.5	-0.191572
38.650000	0.5	-0.191182
38.658333	0.5	-0.192939
38.666667	0.5	-0.196064
38.675000	0.5	-0.199580
38.683333	0.5	-0.201924
38.691667	0.5	-0.200752
38.700000	0.5	-0.198408
38.708333	0.5	-0.196455
38.716667	0.5	-0.196455
38.725000	0.5	-0.197432
38.733333	0.5	-0.196260
38.741667	0.5	-0.190596
38.750000	0.5	-0.184736
38.758333	0.5	-0.181416
38.766667	0.5	-0.182588
38.775000	0.5	-0.186299
38.783333	0.5	-0.189814
38.791667	0.5	-0.192549
38.800000	0.5	-0.196650
38.808333	0.5	-0.201533
38.816667	0.5	-0.206611
38.825000	0.5	-0.208955
38.833333	0.5	-0.208174
38.841667	0.5	-0.204463
38.850000	0.5	-0.199385
38.858333	0.5	-0.195869
38.866667	0.5	-0.191963
38.875000	0.5	-0.189033
38.883333	0.5	-0.186885
38.891667	0.5	-0.187080
38.900000	0.5	-0.190010
38.908333	0.5	-0.195674
38.916667	0.5	-0.199971
38.925000	0.5	-0.202314
38.933333	0.5	-0.203682
38.941667	0.5	-0.205635
38.950000	0.5	-0.207197
38.958333	0.5	-0.206807
38.966667	0.5	-0.205049
38.975000	0.5	-0.203682
38.983333	0.5	-0.203291
38.991667	0.5	-0.201924
39.000000	0.5	-0.199580
39.008333	0.5	-0.196650
39.016667	0.5	-0.194697
39.025000	0.5	-0.193721
39.033333	0.5	-0.193525
39.041667	0.5	-0.193721
39.050000	0.5	-0.195283
39.058333	0.5	-0.197822
39.066667	0.5	-0.200947
39.075000	0.5	-0.201924
39.083333	0.5	-0.200947
39.091667	0.5	-0.200361
39.100000	0.5	-0.200947
39.108333	0.5	-0.203486
39.116667	0.5	-0.206025
39.125000	0.5	-0.208564
39.133333	0.5	-0.211299
39.141667	0.5	-0.215400
39.150000	0.5	-0.217744
39.158333	0.5	-0.215400
39.166667	0.5	-0.206807
39.175000	0.5	-0.194502
39.183333	0.5	-0.186299
39.191667	0.5	-0.186103
39.200000	0.5	-0.194111
39.208333	0.5	-0.204658
39.216667	0.5	-0.212861
39.225000	0.5	-0.216182
39.233333	0.5	-0.213838
39.241667	0.5	-0.206221
39.250000	0.5	-0.197822
39.258333	0.5	-0.190986
39.266667	0.5	-0.190791
39.275000	0.5	-0.197822
39.283333	0.5	-0.206025
39.291667	0.5	-0.212471
39.300000	0.5	-0.213252
39.308333	0.5	-0.210908
39.316667	0.5	-0.208564
39.325000	0.5	-0.208369
39.333333	0.5	-0.209541
39.341667	0.5	-0.210322
39.350000	0.5	-0.212666
39.358333	0.5	-0.215986
39.366667	0.5	-0.219307
39.375000	0.5	-0.220674
39.383333	0.5	-0.218330
39.391667	0.5	-0.214033
39.400000	0.5	-0.209150
39.408333	0.5	-0.204658
39.416667	0.5	-0.201924
39.425000	0.5	-0.201143
39.433333	0.5	-0.200361
39.441667	0.5	-0.198994
39.450000	0.5	-0.195674
39.458333	0.5	-0.190791
39.466667	0.5	-0.187471
39.475000	0.5	-0.186885
39.483333	0.5	-0.190791
39.491667	0.5	-0.196846
39.500000	0.5	-0.201924
39.508333	0.5	-0.203096
39.516667	0.5	-0.200361
39.525000	0.5	-0.195478
39.533333	0.5	-0.190010
39.541667	0.5	-0.189228
39.550000	0.5	-0.192158
39.558333	0.5	-0.198213
39.566667	0.5	-0.203291
39.575000	0.5	-0.207392
39.583333	0.5	-0.208760
39.591667	0.5	-0.207002
39.600000	0.5	-0.201924
39.608333	0.5	-0.192939
39.616667	0.5	-0.182197
39.625000	0.5	-0.176338
39.633333	0.5	-0.177510
39.641667	0.5	-0.184346
39.650000	0.5	-0.192744
39.658333	0.5	-0.197236
39.666667	0.5	-0.199580
39.675000	0.5	-0.201533
39.683333	0.5	-0.203877
39.691667	0.5	-0.205049
39.700000	0.5	-0.202900
39.708333	0.5	-0.199189
39.716667	0.5	-0.196846
39.725000	0.5	-0.196455
39.733333	0.5	-0.196064
39.741667	0.5	-0.194697
39.750000	0.5	-0.192158
39.758333	0.5	-0.189228
39.766667	0.5	-0.187080
39.775000	0.5	-0.185127
39.783333	0.5	-0.184932
39.791667	0.5	-0.187666
39.800000	0.5	-0.194307
39.808333	0.5	-0.201728
39.816667	0.5	-0.205830
39.825000	0.5	-0.207783
39.833333	0.5	-0.207002
39.841667	0.5	-0.204658
39.850000	0.5	-0.200361
39.858333	0.5	-0.193135
39.866667	0.5	-0.185713
39.875000	0.5	-0.182002
39.883333	0.5	-0.184150
39.891667	0.5	-0.190400
39.900000	0.5	-0.195283
39.908333	0.5	-0.193135
39.916667	0.5	-0.185713
39.925000	0.5	-0.180439
39.933333	0.5	-0.181221
39.941667	0.5	-0.187861
39.950000	0.5	-0.197822
39.958333	0.5	-0.204072
39.966667	0.5	-0.206807
39.975000	0.5	-0.206416
39.983333	0.5	-0.204072
39.991667	0.5	-0.198994
40.000000	0.5	-0.192158
40.008333	0.5	-0.186885
40.016667	0.5	-0.184736
40.025000	0.5	-0.186103
40.033333	0.5	-0.190791
40.041667	0.5	-0.197041
40.050000	0.5	-0.201143
40.058333	0.5	-0.203096
40.066667	0.5	-0.200752
40.075000	0.5	-0.195478
40.083333	0.5	-0.191572
40.091667	0.5	-0.193525
40.100000	0.5	-0.201533
40.108333	0.5	-0.210322
40.116667	0.5	-0.213838
40.125000	0.5	-0.210713
40.133333	0.5	-0.203877
40.141667	0.5	-0.198799
40.150000	0.5	-0.197432
40.158333	0.5	-0.196650
40.166667	0.5	-0.193916
40.175000	0.5	-0.189228
40.183333	0.5	-0.187666
40.191667	0.5	-0.189228
40.200000	0.5	-0.190400
40.208333	0.5	-0.189814
40.216667	0.5	-0.186689
40.225000	0.5	-0.185127
40.233333	0.5	-0.186494
40.241667	0.5	-0.190205
