File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/766.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 7
Injection Number	8
Position	
Comment	$$ 2.1 vial 2:A,8 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	13:18:59
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.284787
Signal Max.	23.568928
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
16.841667	0.5	-0.064084
16.850000	0.5	-0.063889
16.858333	0.5	-0.062326
16.866667	0.5	-0.059982
16.875000	0.5	-0.059397
16.883333	0.5	-0.060178
16.891667	0.5	-0.059787
16.900000	0.5	-0.054123
16.908333	0.5	-0.043186
16.916667	0.5	-0.032053
16.925000	0.5	-0.025998
16.933333	0.5	-0.023459
16.941667	0.5	-0.021115
16.950000	0.5	-0.015647
16.958333	0.5	-0.006467
16.966667	0.5	0.004861
16.975000	0.5	0.018728
16.983333	0.5	0.034744
16.991667	0.5	0.057205
17.000000	0.5	0.083963
17.008333	0.5	0.116189
17.016667	0.5	0.154275
17.025000	0.5	0.195486
17.033333	0.5	0.239822
17.041667	0.5	0.286111
17.050000	0.5	0.333572
17.058333	0.5	0.382791
17.066667	0.5	0.433767
17.075000	0.5	0.485721
17.083333	0.5	0.537088
17.091667	0.5	0.585916
17.100000	0.5	0.626541
17.108333	0.5	0.656619
17.116667	0.5	0.677518
17.125000	0.5	0.689627
17.133333	0.5	0.696463
17.141667	0.5	0.696853
17.150000	0.5	0.688650
17.158333	0.5	0.668533
17.166667	0.5	0.637674
17.175000	0.5	0.598807
17.183333	0.5	0.554861
17.191667	0.5	0.507986
17.200000	0.5	0.456619
17.208333	0.5	0.400369
17.216667	0.5	0.340603
17.225000	0.5	0.282010
17.233333	0.5	0.227908
17.241667	0.5	0.180057
17.250000	0.5	0.138650
17.258333	0.5	0.102713
17.266667	0.5	0.072830
17.275000	0.5	0.048025
17.283333	0.5	0.027127
17.291667	0.5	0.009744
17.300000	0.5	-0.006076
17.308333	0.5	-0.018186
17.316667	0.5	-0.031857
17.325000	0.5	-0.046115
17.333333	0.5	-0.059006
17.341667	0.5	-0.065842
17.350000	0.5	-0.067209
17.358333	0.5	-0.065061
17.366667	0.5	-0.064084
17.375000	0.5	-0.065256
17.383333	0.5	-0.069943
17.391667	0.5	-0.075607
17.400000	0.5	-0.083225
17.408333	0.5	-0.089084
17.416667	0.5	-0.091232
17.425000	0.5	-0.091037
17.433333	0.5	-0.087522
17.441667	0.5	-0.081857
17.450000	0.5	-0.074240
17.458333	0.5	-0.067990
17.466667	0.5	-0.065647
17.475000	0.5	-0.066818
17.483333	0.5	-0.068967
17.491667	0.5	-0.068772
17.500000	0.5	-0.065842
17.508333	0.5	-0.063107
17.516667	0.5	-0.062131
17.525000	0.5	-0.061545
17.533333	0.5	-0.060373
17.541667	0.5	-0.060373
17.550000	0.5	-0.064865
17.558333	0.5	-0.073850
17.566667	0.5	-0.084201
17.575000	0.5	-0.089670
17.583333	0.5	-0.089279
17.591667	0.5	-0.084787
17.600000	0.5	-0.078342
17.608333	0.5	-0.073264
17.616667	0.5	-0.072287
17.625000	0.5	-0.075998
17.633333	0.5	-0.083615
17.641667	0.5	-0.090256
17.650000	0.5	-0.094162
17.658333	0.5	-0.094162
17.666667	0.5	-0.091623
17.675000	0.5	-0.089279
17.683333	0.5	-0.087131
17.691667	0.5	-0.084201
17.700000	0.5	-0.078928
17.708333	0.5	-0.075217
17.716667	0.5	-0.075998
17.725000	0.5	-0.083420
17.733333	0.5	-0.092600
17.741667	0.5	-0.098850
17.750000	0.5	-0.098654
17.758333	0.5	-0.092209
17.766667	0.5	-0.083420
17.775000	0.5	-0.073654
17.783333	0.5	-0.069357
17.791667	0.5	-0.068967
17.800000	0.5	-0.071115
17.808333	0.5	-0.072873
17.816667	0.5	-0.072482
17.825000	0.5	-0.072482
17.833333	0.5	-0.075022
17.841667	0.5	-0.083420
17.850000	0.5	-0.094357
17.858333	0.5	-0.105100
17.866667	0.5	-0.112522
17.875000	0.5	-0.114670
17.883333	0.5	-0.110959
17.891667	0.5	-0.103147
17.900000	0.5	-0.092404
17.908333	0.5	-0.083029
17.916667	0.5	-0.077365
17.925000	0.5	-0.079123
17.933333	0.5	-0.085959
17.941667	0.5	-0.093186
17.950000	0.5	-0.099436
17.958333	0.5	-0.103342
17.966667	0.5	-0.105295
17.975000	0.5	-0.105100
17.983333	0.5	-0.102951
17.991667	0.5	-0.099436
18.000000	0.5	-0.096115
18.008333	0.5	-0.093772
18.016667	0.5	-0.092209
18.025000	0.5	-0.090256
18.033333	0.5	-0.088303
18.041667	0.5	-0.085764
18.050000	0.5	-0.081272
18.058333	0.5	-0.076193
18.066667	0.5	-0.072482
18.075000	0.5	-0.071506
18.083333	0.5	-0.074826
18.091667	0.5	-0.081467
18.100000	0.5	-0.087131
18.108333	0.5	-0.087912
18.116667	0.5	-0.084592
18.125000	0.5	-0.077756
18.133333	0.5	-0.072873
18.141667	0.5	-0.069748
18.150000	0.5	-0.069162
18.158333	0.5	-0.071506
18.166667	0.5	-0.077756
18.175000	0.5	-0.086936
18.183333	0.5	-0.095529
18.191667	0.5	-0.100607
18.200000	0.5	-0.100022
18.208333	0.5	-0.093186
18.216667	0.5	-0.080100
18.225000	0.5	-0.065061
18.233333	0.5	-0.050412
18.241667	0.5	-0.036350
18.250000	0.5	-0.022873
18.258333	0.5	-0.007248
18.266667	0.5	0.012869
18.275000	0.5	0.036502
18.283333	0.5	0.066971
18.291667	0.5	0.105057
18.300000	0.5	0.153103
18.308333	0.5	0.209549
18.316667	0.5	0.274197
18.325000	0.5	0.349197
18.333333	0.5	0.437088
18.341667	0.5	0.541580
18.350000	0.5	0.664822
18.358333	0.5	0.809939
18.366667	0.5	0.980252
18.375000	0.5	1.180057
18.383333	0.5	1.406814
18.391667	0.5	1.656619
18.400000	0.5	1.924197
18.408333	0.5	2.207205
18.416667	0.5	2.504080
18.425000	0.5	2.811306
18.433333	0.5	3.120096
18.441667	0.5	3.420486
18.450000	0.5	3.703690
18.458333	0.5	3.960721
18.466667	0.5	4.183377
18.475000	0.5	4.361307
18.483333	0.5	4.487088
18.491667	0.5	4.552322
18.500000	0.5	4.554471
18.508333	0.5	4.493729
18.516667	0.5	4.375955
18.525000	0.5	4.205643
18.533333	0.5	3.990994
18.541667	0.5	3.738651
18.550000	0.5	3.457401
18.558333	0.5	3.158572
18.566667	0.5	2.848807
18.575000	0.5	2.536892
18.583333	0.5	2.228494
18.591667	0.5	1.930642
18.600000	0.5	1.650174
18.608333	0.5	1.393924
18.616667	0.5	1.165799
18.625000	0.5	0.967361
18.633333	0.5	0.793728
18.641667	0.5	0.642557
18.650000	0.5	0.512869
18.658333	0.5	0.405643
18.666667	0.5	0.318338
18.675000	0.5	0.248221
18.683333	0.5	0.191580
18.691667	0.5	0.145291
18.700000	0.5	0.107986
18.708333	0.5	0.076541
18.716667	0.5	0.051346
18.725000	0.5	0.030447
18.733333	0.5	0.015994
18.741667	0.5	0.002713
18.750000	0.5	-0.010568
18.758333	0.5	-0.023654
18.766667	0.5	-0.034592
18.775000	0.5	-0.042209
18.783333	0.5	-0.045139
18.791667	0.5	-0.047287
18.800000	0.5	-0.049240
18.808333	0.5	-0.049631
18.816667	0.5	-0.042990
18.825000	0.5	-0.029709
18.833333	0.5	-0.014475
18.841667	0.5	-0.000803
18.850000	0.5	0.011893
18.858333	0.5	0.026541
18.866667	0.5	0.045877
18.875000	0.5	0.069900
18.883333	0.5	0.098025
18.891667	0.5	0.129861
18.900000	0.5	0.165018
18.908333	0.5	0.203103
18.916667	0.5	0.244900
18.925000	0.5	0.293924
18.933333	0.5	0.352713
18.941667	0.5	0.416775
18.950000	0.5	0.477908
18.958333	0.5	0.529666
18.966667	0.5	0.570486
18.975000	0.5	0.603885
18.983333	0.5	0.632986
18.991667	0.5	0.658572
19.000000	0.5	0.682400
19.008333	0.5	0.702322
19.016667	0.5	0.717557
19.025000	0.5	0.721268
19.033333	0.5	0.711697
19.041667	0.5	0.690408
19.050000	0.5	0.660330
19.058333	0.5	0.622635
19.066667	0.5	0.578494
19.075000	0.5	0.531619
19.083333	0.5	0.485330
19.091667	0.5	0.443924
19.100000	0.5	0.407791
19.108333	0.5	0.376932
19.116667	0.5	0.353885
19.125000	0.5	0.340799
19.133333	0.5	0.336697
19.141667	0.5	0.340799
19.150000	0.5	0.353103
19.158333	0.5	0.379275
19.166667	0.5	0.422244
19.175000	0.5	0.480642
19.183333	0.5	0.549393
19.191667	0.5	0.624588
19.200000	0.5	0.705252
19.208333	0.5	0.791775
19.216667	0.5	0.884158
19.225000	0.5	0.978689
19.233333	0.5	1.073611
19.241667	0.5	1.164627
19.250000	0.5	1.250369
19.258333	0.5	1.326932
19.266667	0.5	1.389822
19.275000	0.5	1.433963
19.283333	0.5	1.454666
19.291667	0.5	1.452322
19.300000	0.5	1.431814
19.308333	0.5	1.396658
19.316667	0.5	1.348025
19.325000	0.5	1.281619
19.333333	0.5	1.197244
19.341667	0.5	1.100564
19.350000	0.5	0.998807
19.358333	0.5	0.899783
19.366667	0.5	0.802908
19.375000	0.5	0.708572
19.383333	0.5	0.615603
19.391667	0.5	0.524197
19.400000	0.5	0.435135
19.408333	0.5	0.351736
19.416667	0.5	0.277713
19.425000	0.5	0.215994
19.433333	0.5	0.165018
19.441667	0.5	0.122635
19.450000	0.5	0.085916
19.458333	0.5	0.054080
19.466667	0.5	0.028103
19.475000	0.5	0.007400
19.483333	0.5	-0.010373
19.491667	0.5	-0.028732
19.500000	0.5	-0.050607
19.508333	0.5	-0.072482
19.516667	0.5	-0.090451
19.525000	0.5	-0.099240
19.533333	0.5	-0.100607
19.541667	0.5	-0.097287
19.550000	0.5	-0.091623
19.558333	0.5	-0.081857
19.566667	0.5	-0.070334
19.575000	0.5	-0.062912
19.583333	0.5	-0.064865
19.591667	0.5	-0.078537
19.600000	0.5	-0.097873
19.608333	0.5	-0.112522
19.616667	0.5	-0.117404
19.625000	0.5	-0.112717
19.633333	0.5	-0.103928
19.641667	0.5	-0.094357
19.650000	0.5	-0.084397
19.658333	0.5	-0.074240
19.666667	0.5	-0.068186
19.675000	0.5	-0.067209
19.683333	0.5	-0.072678
19.691667	0.5	-0.080490
19.700000	0.5	-0.085178
19.708333	0.5	-0.084006
19.716667	0.5	-0.077756
19.725000	0.5	-0.072873
19.733333	0.5	-0.069553
19.741667	0.5	-0.068772
19.750000	0.5	-0.071115
19.758333	0.5	-0.076975
19.766667	0.5	-0.084592
19.775000	0.5	-0.087326
19.783333	0.5	-0.084397
19.791667	0.5	-0.076975
19.800000	0.5	-0.072678
19.808333	0.5	-0.072287
19.816667	0.5	-0.074436
19.825000	0.5	-0.074045
19.833333	0.5	-0.069943
19.841667	0.5	-0.062717
19.850000	0.5	-0.054123
19.858333	0.5	-0.046311
19.866667	0.5	-0.039475
19.875000	0.5	-0.036154
19.883333	0.5	-0.035959
19.891667	0.5	-0.036545
19.900000	0.5	-0.036154
19.908333	0.5	-0.034982
19.916667	0.5	-0.035178
19.925000	0.5	-0.037912
19.933333	0.5	-0.044748
19.941667	0.5	-0.050607
19.950000	0.5	-0.055295
19.958333	0.5	-0.058029
19.966667	0.5	-0.061350
19.975000	0.5	-0.068186
19.983333	0.5	-0.078147
19.991667	0.5	-0.090256
20.000000	0.5	-0.099826
20.008333	0.5	-0.106076
20.016667	0.5	-0.108811
20.025000	0.5	-0.108615
20.033333	0.5	-0.105490
20.041667	0.5	-0.100607
20.050000	0.5	-0.096506
20.058333	0.5	-0.092795
20.066667	0.5	-0.089670
20.075000	0.5	-0.086740
20.083333	0.5	-0.084592
20.091667	0.5	-0.084201
20.100000	0.5	-0.085568
20.108333	0.5	-0.087522
20.116667	0.5	-0.090451
20.125000	0.5	-0.094943
20.133333	0.5	-0.102561
20.141667	0.5	-0.111154
20.150000	0.5	-0.117795
20.158333	0.5	-0.120529
20.166667	0.5	-0.120725
20.175000	0.5	-0.120725
20.183333	0.5	-0.120920
20.191667	0.5	-0.121506
20.200000	0.5	-0.119357
20.208333	0.5	-0.113498
20.216667	0.5	-0.104123
20.225000	0.5	-0.093772
20.233333	0.5	-0.087717
20.241667	0.5	-0.088889
20.250000	0.5	-0.097092
20.258333	0.5	-0.108029
20.266667	0.5	-0.116623
20.275000	0.5	-0.120920
20.283333	0.5	-0.123850
20.291667	0.5	-0.125022
20.300000	0.5	-0.125607
20.308333	0.5	-0.124240
20.316667	0.5	-0.119748
20.325000	0.5	-0.114475
20.333333	0.5	-0.111154
20.341667	0.5	-0.111936
20.350000	0.5	-0.116623
20.358333	0.5	-0.121897
20.366667	0.5	-0.123654
20.375000	0.5	-0.120334
20.383333	0.5	-0.117209
20.391667	0.5	-0.117600
20.400000	0.5	-0.119162
20.408333	0.5	-0.117600
20.416667	0.5	-0.111350
20.425000	0.5	-0.103537
20.433333	0.5	-0.101193
20.441667	0.5	-0.106272
20.450000	0.5	-0.116428
20.458333	0.5	-0.127951
20.466667	0.5	-0.134592
20.475000	0.5	-0.136350
20.483333	0.5	-0.134592
20.491667	0.5	-0.132443
20.500000	0.5	-0.129318
20.508333	0.5	-0.125607
20.516667	0.5	-0.118186
20.525000	0.5	-0.110178
20.533333	0.5	-0.100998
20.541667	0.5	-0.093772
20.550000	0.5	-0.090061
20.558333	0.5	-0.091037
20.566667	0.5	-0.095334
20.575000	0.5	-0.099631
20.583333	0.5	-0.101584
20.591667	0.5	-0.101584
20.600000	0.5	-0.101975
20.608333	0.5	-0.104514
20.616667	0.5	-0.109397
20.625000	0.5	-0.113889
20.633333	0.5	-0.114670
20.641667	0.5	-0.110568
20.650000	0.5	-0.105686
20.658333	0.5	-0.104123
20.666667	0.5	-0.108029
20.675000	0.5	-0.113107
20.683333	0.5	-0.116428
20.691667	0.5	-0.116818
20.700000	0.5	-0.116623
20.708333	0.5	-0.117795
20.716667	0.5	-0.119748
20.725000	0.5	-0.122482
20.733333	0.5	-0.123654
20.741667	0.5	-0.123850
20.750000	0.5	-0.124045
20.758333	0.5	-0.122873
20.766667	0.5	-0.119553
20.775000	0.5	-0.114865
20.783333	0.5	-0.110568
20.791667	0.5	-0.108811
20.800000	0.5	-0.109592
20.808333	0.5	-0.112326
20.816667	0.5	-0.113889
20.825000	0.5	-0.113107
20.833333	0.5	-0.110373
20.841667	0.5	-0.107248
20.850000	0.5	-0.104318
20.858333	0.5	-0.101975
20.866667	0.5	-0.099436
20.875000	0.5	-0.096897
20.883333	0.5	-0.093967
20.891667	0.5	-0.090842
20.900000	0.5	-0.088107
20.908333	0.5	-0.085764
20.916667	0.5	-0.083811
20.925000	0.5	-0.083420
20.933333	0.5	-0.083811
20.941667	0.5	-0.085959
20.950000	0.5	-0.090451
20.958333	0.5	-0.096897
20.966667	0.5	-0.104904
20.975000	0.5	-0.110959
20.983333	0.5	-0.113889
20.991667	0.5	-0.113107
21.000000	0.5	-0.110178
21.008333	0.5	-0.107443
21.016667	0.5	-0.107443
21.025000	0.5	-0.109982
21.033333	0.5	-0.112912
21.041667	0.5	-0.113889
21.050000	0.5	-0.113107
21.058333	0.5	-0.113107
21.066667	0.5	-0.116037
21.075000	0.5	-0.121897
21.083333	0.5	-0.127561
21.091667	0.5	-0.131467
21.100000	0.5	-0.131857
21.108333	0.5	-0.130881
21.116667	0.5	-0.129123
21.125000	0.5	-0.128537
21.133333	0.5	-0.130100
21.141667	0.5	-0.132834
21.150000	0.5	-0.135568
21.158333	0.5	-0.134982
21.166667	0.5	-0.131857
21.175000	0.5	-0.127756
21.183333	0.5	-0.125607
21.191667	0.5	-0.125217
21.200000	0.5	-0.125607
21.208333	0.5	-0.122482
21.216667	0.5	-0.116623
21.225000	0.5	-0.109201
21.233333	0.5	-0.100998
21.241667	0.5	-0.093576
21.250000	0.5	-0.086350
21.258333	0.5	-0.081272
21.266667	0.5	-0.078928
21.275000	0.5	-0.082443
21.283333	0.5	-0.087522
21.291667	0.5	-0.090256
21.300000	0.5	-0.091428
21.308333	0.5	-0.090256
21.316667	0.5	-0.088107
21.325000	0.5	-0.083615
21.333333	0.5	-0.077170
21.341667	0.5	-0.072092
21.350000	0.5	-0.068967
21.358333	0.5	-0.066623
21.366667	0.5	-0.062326
21.375000	0.5	-0.054123
21.383333	0.5	-0.041818
21.391667	0.5	-0.028732
21.400000	0.5	-0.015061
21.408333	0.5	0.003103
21.416667	0.5	0.027322
21.425000	0.5	0.058572
21.433333	0.5	0.093924
21.441667	0.5	0.129861
21.450000	0.5	0.163260
21.458333	0.5	0.194900
21.466667	0.5	0.228103
21.475000	0.5	0.266189
21.483333	0.5	0.311502
21.491667	0.5	0.364041
21.500000	0.5	0.417947
21.508333	0.5	0.467947
21.516667	0.5	0.509158
21.525000	0.5	0.542557
21.533333	0.5	0.570291
21.541667	0.5	0.593338
21.550000	0.5	0.608572
21.558333	0.5	0.612478
21.566667	0.5	0.606424
21.575000	0.5	0.592166
21.583333	0.5	0.576150
21.591667	0.5	0.558767
21.600000	0.5	0.534939
21.608333	0.5	0.500760
21.616667	0.5	0.455643
21.625000	0.5	0.403299
21.633333	0.5	0.349588
21.641667	0.5	0.300174
21.650000	0.5	0.256424
21.658333	0.5	0.218338
21.666667	0.5	0.184353
21.675000	0.5	0.152713
21.683333	0.5	0.125564
21.691667	0.5	0.101736
21.700000	0.5	0.081228
21.708333	0.5	0.063650
21.716667	0.5	0.045486
21.725000	0.5	0.026346
21.733333	0.5	0.006424
21.741667	0.5	-0.010959
21.750000	0.5	-0.022482
21.758333	0.5	-0.026779
21.766667	0.5	-0.025412
21.775000	0.5	-0.024240
21.783333	0.5	-0.026193
21.791667	0.5	-0.032834
21.800000	0.5	-0.042990
21.808333	0.5	-0.051584
21.816667	0.5	-0.056662
21.825000	0.5	-0.059201
21.833333	0.5	-0.060178
21.841667	0.5	-0.060178
21.850000	0.5	-0.060178
21.858333	0.5	-0.061936
21.866667	0.5	-0.064865
21.875000	0.5	-0.067600
21.883333	0.5	-0.068772
21.891667	0.5	-0.068381
21.900000	0.5	-0.069553
21.908333	0.5	-0.075022
21.916667	0.5	-0.084592
21.925000	0.5	-0.092795
21.933333	0.5	-0.095334
21.941667	0.5	-0.091428
21.950000	0.5	-0.085568
21.958333	0.5	-0.083225
21.966667	0.5	-0.088693
21.975000	0.5	-0.097873
21.983333	0.5	-0.106076
21.991667	0.5	-0.108225
22.000000	0.5	-0.103928
22.008333	0.5	-0.098459
22.016667	0.5	-0.097873
22.025000	0.5	-0.103732
22.033333	0.5	-0.114475
22.041667	0.5	-0.124826
22.050000	0.5	-0.128342
22.058333	0.5	-0.123068
22.066667	0.5	-0.112131
22.075000	0.5	-0.101193
22.083333	0.5	-0.093772
22.091667	0.5	-0.092209
22.100000	0.5	-0.096897
22.108333	0.5	-0.105100
22.116667	0.5	-0.113303
22.125000	0.5	-0.118381
22.133333	0.5	-0.118576
22.141667	0.5	-0.114670
22.150000	0.5	-0.110959
22.158333	0.5	-0.109006
22.166667	0.5	-0.109201
22.175000	0.5	-0.109982
22.183333	0.5	-0.109592
22.191667	0.5	-0.107053
22.200000	0.5	-0.104123
22.208333	0.5	-0.103732
22.216667	0.5	-0.106662
22.225000	0.5	-0.111545
22.233333	0.5	-0.116623
22.241667	0.5	-0.119943
22.250000	0.5	-0.122092
22.258333	0.5	-0.123654
22.266667	0.5	-0.123264
22.275000	0.5	-0.120334
22.283333	0.5	-0.117600
22.291667	0.5	-0.115842
22.300000	0.5	-0.115451
22.308333	0.5	-0.114865
22.316667	0.5	-0.114865
22.325000	0.5	-0.116232
22.333333	0.5	-0.118381
22.341667	0.5	-0.118772
22.350000	0.5	-0.116818
22.358333	0.5	-0.110959
22.366667	0.5	-0.104514
22.375000	0.5	-0.099240
22.383333	0.5	-0.094748
22.391667	0.5	-0.091428
22.400000	0.5	-0.088693
22.408333	0.5	-0.089084
22.416667	0.5	-0.091428
22.425000	0.5	-0.093772
22.433333	0.5	-0.092014
22.441667	0.5	-0.084006
22.450000	0.5	-0.069357
22.458333	0.5	-0.050412
22.466667	0.5	-0.028928
22.475000	0.5	-0.006272
22.483333	0.5	0.017752
22.491667	0.5	0.041580
22.500000	0.5	0.065213
22.508333	0.5	0.087283
22.516667	0.5	0.109353
22.525000	0.5	0.133377
22.533333	0.5	0.159353
22.541667	0.5	0.185525
22.550000	0.5	0.207400
22.558333	0.5	0.223416
22.566667	0.5	0.232010
22.575000	0.5	0.237283
22.583333	0.5	0.239236
22.591667	0.5	0.238846
22.600000	0.5	0.236307
22.608333	0.5	0.231619
22.616667	0.5	0.222439
22.625000	0.5	0.207205
22.633333	0.5	0.185330
22.641667	0.5	0.158572
22.650000	0.5	0.131814
22.658333	0.5	0.109744
22.666667	0.5	0.092361
22.675000	0.5	0.074588
22.683333	0.5	0.054861
22.691667	0.5	0.029080
22.700000	0.5	0.003494
22.708333	0.5	-0.018967
22.716667	0.5	-0.035764
22.725000	0.5	-0.050998
22.733333	0.5	-0.066037
22.741667	0.5	-0.083811
22.750000	0.5	-0.101975
22.758333	0.5	-0.117795
22.766667	0.5	-0.130490
22.775000	0.5	-0.138889
22.783333	0.5	-0.143772
22.791667	0.5	-0.144748
22.800000	0.5	-0.142209
22.808333	0.5	-0.136350
22.816667	0.5	-0.129709
22.825000	0.5	-0.125217
22.833333	0.5	-0.123264
22.841667	0.5	-0.123850
22.850000	0.5	-0.125217
22.858333	0.5	-0.128537
22.866667	0.5	-0.132639
22.875000	0.5	-0.136350
22.883333	0.5	-0.137131
22.891667	0.5	-0.135373
22.900000	0.5	-0.133225
22.908333	0.5	-0.132443
22.916667	0.5	-0.132639
22.925000	0.5	-0.132834
22.933333	0.5	-0.133029
22.941667	0.5	-0.133029
22.950000	0.5	-0.131857
22.958333	0.5	-0.128537
22.966667	0.5	-0.122287
22.975000	0.5	-0.118967
22.983333	0.5	-0.121115
22.991667	0.5	-0.128342
23.000000	0.5	-0.134397
23.008333	0.5	-0.137912
23.016667	0.5	-0.137717
23.025000	0.5	-0.135959
23.033333	0.5	-0.135373
23.041667	0.5	-0.136350
23.050000	0.5	-0.138303
23.058333	0.5	-0.140451
23.066667	0.5	-0.142990
23.075000	0.5	-0.145920
23.083333	0.5	-0.147873
23.091667	0.5	-0.146897
23.100000	0.5	-0.141818
23.108333	0.5	-0.134006
23.116667	0.5	-0.127170
23.125000	0.5	-0.125217
23.133333	0.5	-0.128537
23.141667	0.5	-0.133811
23.150000	0.5	-0.138107
23.158333	0.5	-0.139670
23.166667	0.5	-0.139475
23.175000	0.5	-0.140061
23.183333	0.5	-0.140842
23.191667	0.5	-0.141037
23.200000	0.5	-0.138303
23.208333	0.5	-0.133615
23.216667	0.5	-0.129318
23.225000	0.5	-0.128928
23.233333	0.5	-0.134006
23.241667	0.5	-0.142795
23.250000	0.5	-0.150022
23.258333	0.5	-0.152756
23.266667	0.5	-0.150022
23.275000	0.5	-0.145334
23.283333	0.5	-0.142990
23.291667	0.5	-0.143967
23.300000	0.5	-0.145725
23.308333	0.5	-0.145920
23.316667	0.5	-0.143967
23.325000	0.5	-0.140647
23.333333	0.5	-0.137131
23.341667	0.5	-0.133420
23.350000	0.5	-0.129318
23.358333	0.5	-0.127756
23.366667	0.5	-0.128928
23.375000	0.5	-0.134201
23.383333	0.5	-0.140061
23.391667	0.5	-0.144357
23.400000	0.5	-0.144162
23.408333	0.5	-0.140061
23.416667	0.5	-0.133225
23.425000	0.5	-0.126779
23.433333	0.5	-0.120334
23.441667	0.5	-0.117600
23.450000	0.5	-0.115842
23.458333	0.5	-0.116818
23.466667	0.5	-0.120920
23.475000	0.5	-0.128537
23.483333	0.5	-0.136154
23.491667	0.5	-0.139865
23.500000	0.5	-0.138303
23.508333	0.5	-0.133420
23.516667	0.5	-0.129123
23.525000	0.5	-0.129318
23.533333	0.5	-0.132443
23.541667	0.5	-0.136740
23.550000	0.5	-0.139670
23.558333	0.5	-0.139865
23.566667	0.5	-0.135568
23.575000	0.5	-0.128732
23.583333	0.5	-0.120334
23.591667	0.5	-0.115647
23.600000	0.5	-0.117014
23.608333	0.5	-0.123068
23.616667	0.5	-0.130100
23.625000	0.5	-0.135568
23.633333	0.5	-0.138693
23.641667	0.5	-0.140256
23.650000	0.5	-0.141428
23.658333	0.5	-0.142209
23.666667	0.5	-0.141428
23.675000	0.5	-0.140256
23.683333	0.5	-0.139084
23.691667	0.5	-0.138303
23.700000	0.5	-0.136936
23.708333	0.5	-0.134982
23.716667	0.5	-0.134787
23.725000	0.5	-0.138107
23.733333	0.5	-0.143186
23.741667	0.5	-0.148264
23.750000	0.5	-0.149436
23.758333	0.5	-0.149240
23.766667	0.5	-0.150217
23.775000	0.5	-0.150217
23.783333	0.5	-0.147482
23.791667	0.5	-0.141428
23.800000	0.5	-0.136350
23.808333	0.5	-0.132834
23.816667	0.5	-0.131272
23.825000	0.5	-0.128928
23.833333	0.5	-0.127170
23.841667	0.5	-0.127756
23.850000	0.5	-0.129123
23.858333	0.5	-0.129904
23.866667	0.5	-0.127561
23.875000	0.5	-0.126389
23.883333	0.5	-0.128537
23.891667	0.5	-0.134201
23.900000	0.5	-0.138107
23.908333	0.5	-0.136154
23.916667	0.5	-0.131076
23.925000	0.5	-0.125607
23.933333	0.5	-0.122092
23.941667	0.5	-0.124436
23.950000	0.5	-0.128147
23.958333	0.5	-0.134592
23.966667	0.5	-0.141232
23.975000	0.5	-0.146897
23.983333	0.5	-0.149045
23.991667	0.5	-0.147873
24.000000	0.5	-0.145529
24.008333	0.5	-0.143576
24.016667	0.5	-0.142014
24.025000	0.5	-0.141232
24.033333	0.5	-0.141428
24.041667	0.5	-0.143186
24.050000	0.5	-0.145920
24.058333	0.5	-0.147287
24.066667	0.5	-0.147287
24.075000	0.5	-0.145725
24.083333	0.5	-0.144943
24.091667	0.5	-0.143186
24.100000	0.5	-0.141428
24.108333	0.5	-0.139670
24.116667	0.5	-0.141037
24.125000	0.5	-0.144357
24.133333	0.5	-0.146897
24.141667	0.5	-0.145725
24.150000	0.5	-0.141232
24.158333	0.5	-0.137717
24.166667	0.5	-0.138693
24.175000	0.5	-0.143967
24.183333	0.5	-0.150022
24.191667	0.5	-0.153732
24.200000	0.5	-0.153732
24.208333	0.5	-0.151975
24.216667	0.5	-0.150998
24.225000	0.5	-0.150803
24.233333	0.5	-0.150412
24.241667	0.5	-0.149240
24.250000	0.5	-0.147092
24.258333	0.5	-0.143186
24.266667	0.5	-0.139670
24.275000	0.5	-0.138498
24.283333	0.5	-0.141232
24.291667	0.5	-0.147287
24.300000	0.5	-0.153732
24.308333	0.5	-0.158029
24.316667	0.5	-0.157834
24.325000	0.5	-0.153928
24.333333	0.5	-0.149045
24.341667	0.5	-0.145139
24.350000	0.5	-0.143186
24.358333	0.5	-0.144162
24.366667	0.5	-0.145725
24.375000	0.5	-0.146311
24.383333	0.5	-0.143967
24.391667	0.5	-0.140256
24.400000	0.5	-0.137717
24.408333	0.5	-0.138889
24.416667	0.5	-0.142209
