File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/302.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 5
Injection Number	6
Position	
Comment	$$ 2.1 vial 2:A,6 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	11:06:13
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.287774
Signal Max.	23.546406
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
16.866667	0.5	-0.043634
16.875000	0.5	-0.043438
16.883333	0.5	-0.047149
16.891667	0.5	-0.053790
16.900000	0.5	-0.060235
16.908333	0.5	-0.065313
16.916667	0.5	-0.068438
16.925000	0.5	-0.069220
16.933333	0.5	-0.066681
16.941667	0.5	-0.060431
16.950000	0.5	-0.051056
16.958333	0.5	-0.039727
16.966667	0.5	-0.029181
16.975000	0.5	-0.021173
16.983333	0.5	-0.014337
16.991667	0.5	-0.004571
17.000000	0.5	0.012030
17.008333	0.5	0.032929
17.016667	0.5	0.055194
17.025000	0.5	0.074335
17.033333	0.5	0.092109
17.041667	0.5	0.113398
17.050000	0.5	0.143085
17.058333	0.5	0.181562
17.066667	0.5	0.226093
17.075000	0.5	0.273359
17.083333	0.5	0.321796
17.091667	0.5	0.370624
17.100000	0.5	0.422773
17.108333	0.5	0.477069
17.116667	0.5	0.535468
17.125000	0.5	0.594257
17.133333	0.5	0.653437
17.141667	0.5	0.710468
17.150000	0.5	0.762030
17.158333	0.5	0.805780
17.166667	0.5	0.837812
17.175000	0.5	0.857734
17.183333	0.5	0.865155
17.191667	0.5	0.862030
17.200000	0.5	0.849335
17.208333	0.5	0.827460
17.216667	0.5	0.796015
17.225000	0.5	0.751679
17.233333	0.5	0.698944
17.241667	0.5	0.639374
17.250000	0.5	0.579218
17.258333	0.5	0.516523
17.266667	0.5	0.452460
17.275000	0.5	0.388202
17.283333	0.5	0.330390
17.291667	0.5	0.282538
17.300000	0.5	0.240937
17.308333	0.5	0.200507
17.316667	0.5	0.157538
17.325000	0.5	0.113984
17.333333	0.5	0.073944
17.341667	0.5	0.039179
17.350000	0.5	0.011640
17.358333	0.5	-0.010431
17.366667	0.5	-0.024493
17.375000	0.5	-0.030938
17.383333	0.5	-0.031524
17.391667	0.5	-0.030352
17.400000	0.5	-0.031524
17.408333	0.5	-0.037774
17.416667	0.5	-0.044610
17.425000	0.5	-0.049493
17.433333	0.5	-0.050665
17.441667	0.5	-0.050665
17.450000	0.5	-0.050665
17.458333	0.5	-0.048712
17.466667	0.5	-0.045782
17.475000	0.5	-0.043829
17.483333	0.5	-0.047149
17.491667	0.5	-0.056134
17.500000	0.5	-0.067266
17.508333	0.5	-0.075079
17.516667	0.5	-0.078009
17.525000	0.5	-0.078009
17.533333	0.5	-0.078399
17.541667	0.5	-0.081720
17.550000	0.5	-0.085040
17.558333	0.5	-0.085431
17.566667	0.5	-0.081329
17.575000	0.5	-0.073712
17.583333	0.5	-0.070391
17.591667	0.5	-0.072149
17.600000	0.5	-0.077423
17.608333	0.5	-0.081329
17.616667	0.5	-0.080743
17.625000	0.5	-0.078204
17.633333	0.5	-0.077032
17.641667	0.5	-0.077032
17.650000	0.5	-0.074493
17.658333	0.5	-0.070977
17.666667	0.5	-0.066290
17.675000	0.5	-0.064532
17.683333	0.5	-0.066681
17.691667	0.5	-0.071954
17.700000	0.5	-0.078204
17.708333	0.5	-0.082891
17.716667	0.5	-0.085040
17.725000	0.5	-0.086407
17.733333	0.5	-0.087384
17.741667	0.5	-0.088556
17.750000	0.5	-0.089337
17.758333	0.5	-0.090509
17.766667	0.5	-0.094415
17.775000	0.5	-0.099493
17.783333	0.5	-0.103985
17.791667	0.5	-0.104571
17.800000	0.5	-0.102813
17.808333	0.5	-0.100274
17.816667	0.5	-0.098907
17.825000	0.5	-0.097931
17.833333	0.5	-0.095587
17.841667	0.5	-0.092852
17.850000	0.5	-0.091095
17.858333	0.5	-0.089727
17.866667	0.5	-0.087579
17.875000	0.5	-0.084259
17.883333	0.5	-0.082110
17.891667	0.5	-0.085040
17.900000	0.5	-0.093243
17.908333	0.5	-0.102813
17.916667	0.5	-0.109063
17.925000	0.5	-0.110040
17.933333	0.5	-0.106329
17.941667	0.5	-0.100274
17.950000	0.5	-0.094024
17.958333	0.5	-0.091095
17.966667	0.5	-0.095196
17.975000	0.5	-0.105743
17.983333	0.5	-0.119024
17.991667	0.5	-0.126251
18.000000	0.5	-0.122931
18.008333	0.5	-0.108673
18.016667	0.5	-0.090899
18.025000	0.5	-0.073321
18.033333	0.5	-0.062384
18.041667	0.5	-0.058673
18.050000	0.5	-0.060431
18.058333	0.5	-0.067462
18.066667	0.5	-0.076056
18.075000	0.5	-0.085040
18.083333	0.5	-0.089532
18.091667	0.5	-0.090118
18.100000	0.5	-0.088360
18.108333	0.5	-0.083868
18.116667	0.5	-0.078399
18.125000	0.5	-0.074102
18.133333	0.5	-0.073126
18.141667	0.5	-0.075274
18.150000	0.5	-0.082696
18.158333	0.5	-0.090313
18.166667	0.5	-0.097735
18.175000	0.5	-0.102227
18.183333	0.5	-0.101837
18.191667	0.5	-0.097540
18.200000	0.5	-0.092462
18.208333	0.5	-0.087579
18.216667	0.5	-0.082891
18.225000	0.5	-0.077227
18.233333	0.5	-0.071173
18.241667	0.5	-0.066290
18.250000	0.5	-0.060626
18.258333	0.5	-0.054181
18.266667	0.5	-0.044415
18.275000	0.5	-0.031134
18.283333	0.5	-0.015118
18.291667	0.5	0.003827
18.300000	0.5	0.026484
18.308333	0.5	0.053632
18.316667	0.5	0.084491
18.325000	0.5	0.121601
18.333333	0.5	0.163593
18.341667	0.5	0.211640
18.350000	0.5	0.266718
18.358333	0.5	0.331562
18.366667	0.5	0.411249
18.375000	0.5	0.509101
18.383333	0.5	0.625898
18.391667	0.5	0.763202
18.400000	0.5	0.923554
18.408333	0.5	1.109882
18.416667	0.5	1.324921
18.425000	0.5	1.570038
18.433333	0.5	1.842499
18.441667	0.5	2.140546
18.450000	0.5	2.461249
18.458333	0.5	2.803241
18.466667	0.5	3.161640
18.475000	0.5	3.526679
18.483333	0.5	3.885663
18.491667	0.5	4.225507
18.500000	0.5	4.536835
18.508333	0.5	4.813007
18.516667	0.5	5.048944
18.525000	0.5	5.236249
18.533333	0.5	5.367694
18.541667	0.5	5.434491
18.550000	0.5	5.428437
18.558333	0.5	5.346406
18.566667	0.5	5.193671
18.575000	0.5	4.979804
18.583333	0.5	4.714179
18.591667	0.5	4.406757
18.600000	0.5	4.065742
18.608333	0.5	3.704023
18.616667	0.5	3.337616
18.625000	0.5	2.977655
18.633333	0.5	2.631562
18.641667	0.5	2.301484
18.650000	0.5	1.988788
18.658333	0.5	1.697577
18.666667	0.5	1.433124
18.675000	0.5	1.198554
18.683333	0.5	0.994648
18.691667	0.5	0.818671
18.700000	0.5	0.668476
18.708333	0.5	0.544062
18.716667	0.5	0.442109
18.725000	0.5	0.358515
18.733333	0.5	0.286835
18.741667	0.5	0.225116
18.750000	0.5	0.172187
18.758333	0.5	0.127655
18.766667	0.5	0.089960
18.775000	0.5	0.057538
18.783333	0.5	0.031952
18.791667	0.5	0.013788
18.800000	0.5	-0.000274
18.808333	0.5	-0.011602
18.816667	0.5	-0.019806
18.825000	0.5	-0.023907
18.833333	0.5	-0.022345
18.841667	0.5	-0.016290
18.850000	0.5	-0.009063
18.858333	0.5	-0.003204
18.866667	0.5	0.001093
18.875000	0.5	0.007734
18.883333	0.5	0.016523
18.891667	0.5	0.027069
18.900000	0.5	0.038007
18.908333	0.5	0.050312
18.916667	0.5	0.066523
18.925000	0.5	0.093085
18.933333	0.5	0.131171
18.941667	0.5	0.176874
18.950000	0.5	0.224335
18.958333	0.5	0.270624
18.966667	0.5	0.317304
18.975000	0.5	0.367694
18.983333	0.5	0.424530
18.991667	0.5	0.487226
19.000000	0.5	0.553827
19.008333	0.5	0.620624
19.016667	0.5	0.681757
19.025000	0.5	0.734882
19.033333	0.5	0.778241
19.041667	0.5	0.813788
19.050000	0.5	0.844257
19.058333	0.5	0.871015
19.066667	0.5	0.891913
19.075000	0.5	0.901874
19.083333	0.5	0.896991
19.091667	0.5	0.875702
19.100000	0.5	0.840351
19.108333	0.5	0.796601
19.116667	0.5	0.747968
19.125000	0.5	0.696601
19.133333	0.5	0.642109
19.141667	0.5	0.586444
19.150000	0.5	0.534491
19.158333	0.5	0.492304
19.166667	0.5	0.462226
19.175000	0.5	0.445819
19.183333	0.5	0.440937
19.191667	0.5	0.445819
19.200000	0.5	0.460273
19.208333	0.5	0.483905
19.216667	0.5	0.520819
19.225000	0.5	0.574530
19.233333	0.5	0.645819
19.241667	0.5	0.731171
19.250000	0.5	0.826679
19.258333	0.5	0.930780
19.266667	0.5	1.041913
19.275000	0.5	1.158515
19.283333	0.5	1.275507
19.291667	0.5	1.388007
19.300000	0.5	1.491913
19.308333	0.5	1.586054
19.316667	0.5	1.666132
19.325000	0.5	1.725507
19.333333	0.5	1.758710
19.341667	0.5	1.766327
19.350000	0.5	1.752069
19.358333	0.5	1.718671
19.366667	0.5	1.664765
19.375000	0.5	1.588007
19.383333	0.5	1.491718
19.391667	0.5	1.383905
19.400000	0.5	1.270819
19.408333	0.5	1.156171
19.416667	0.5	1.039569
19.425000	0.5	0.921796
19.433333	0.5	0.803437
19.441667	0.5	0.688007
19.450000	0.5	0.577265
19.458333	0.5	0.474921
19.466667	0.5	0.382343
19.475000	0.5	0.302265
19.483333	0.5	0.234296
19.491667	0.5	0.178827
19.500000	0.5	0.135273
19.508333	0.5	0.100507
19.516667	0.5	0.069452
19.525000	0.5	0.039569
19.533333	0.5	0.012226
19.541667	0.5	-0.009845
19.550000	0.5	-0.021759
19.558333	0.5	-0.026251
19.566667	0.5	-0.029766
19.575000	0.5	-0.037384
19.583333	0.5	-0.050079
19.591667	0.5	-0.064337
19.600000	0.5	-0.078790
19.608333	0.5	-0.090313
19.616667	0.5	-0.096759
19.625000	0.5	-0.097345
19.633333	0.5	-0.092657
19.641667	0.5	-0.086016
19.650000	0.5	-0.079571
19.658333	0.5	-0.075470
19.666667	0.5	-0.075860
19.675000	0.5	-0.080743
19.683333	0.5	-0.086993
19.691667	0.5	-0.092852
19.700000	0.5	-0.095977
19.708333	0.5	-0.095782
19.716667	0.5	-0.093048
19.725000	0.5	-0.089923
19.733333	0.5	-0.086602
19.741667	0.5	-0.082110
19.750000	0.5	-0.075470
19.758333	0.5	-0.069610
19.766667	0.5	-0.066290
19.775000	0.5	-0.066095
19.783333	0.5	-0.069220
19.791667	0.5	-0.072931
19.800000	0.5	-0.075665
19.808333	0.5	-0.077032
19.816667	0.5	-0.076641
19.825000	0.5	-0.073516
19.833333	0.5	-0.068438
19.841667	0.5	-0.064141
19.850000	0.5	-0.059845
19.858333	0.5	-0.055548
19.866667	0.5	-0.049298
19.875000	0.5	-0.040899
19.883333	0.5	-0.032501
19.891667	0.5	-0.027423
19.900000	0.5	-0.025860
19.908333	0.5	-0.028399
19.916667	0.5	-0.032110
19.925000	0.5	-0.035431
19.933333	0.5	-0.037384
19.941667	0.5	-0.039337
19.950000	0.5	-0.040509
19.958333	0.5	-0.040118
19.966667	0.5	-0.037774
19.975000	0.5	-0.035235
19.983333	0.5	-0.035821
19.991667	0.5	-0.042657
20.000000	0.5	-0.052032
20.008333	0.5	-0.061212
20.016667	0.5	-0.065509
20.025000	0.5	-0.065118
20.033333	0.5	-0.061993
20.041667	0.5	-0.059454
20.050000	0.5	-0.059845
20.058333	0.5	-0.063165
20.066667	0.5	-0.067266
20.075000	0.5	-0.070782
20.083333	0.5	-0.073516
20.091667	0.5	-0.077423
20.100000	0.5	-0.081915
20.108333	0.5	-0.086798
20.116667	0.5	-0.090509
20.125000	0.5	-0.094024
20.133333	0.5	-0.097149
20.141667	0.5	-0.100079
20.150000	0.5	-0.102423
20.158333	0.5	-0.102032
20.166667	0.5	-0.100079
20.175000	0.5	-0.098516
20.183333	0.5	-0.099102
20.191667	0.5	-0.102423
20.200000	0.5	-0.107306
20.208333	0.5	-0.111212
20.216667	0.5	-0.112188
20.225000	0.5	-0.111016
20.233333	0.5	-0.109845
20.241667	0.5	-0.110626
20.250000	0.5	-0.112774
20.258333	0.5	-0.115313
20.266667	0.5	-0.117071
20.275000	0.5	-0.117071
20.283333	0.5	-0.113165
20.291667	0.5	-0.106720
20.300000	0.5	-0.101641
20.308333	0.5	-0.101056
20.316667	0.5	-0.105352
20.325000	0.5	-0.109845
20.333333	0.5	-0.111798
20.341667	0.5	-0.109845
20.350000	0.5	-0.106720
20.358333	0.5	-0.103009
20.366667	0.5	-0.101446
20.375000	0.5	-0.102227
20.383333	0.5	-0.106524
20.391667	0.5	-0.113360
20.400000	0.5	-0.121563
20.408333	0.5	-0.126837
20.416667	0.5	-0.126056
20.425000	0.5	-0.118829
20.433333	0.5	-0.110040
20.441667	0.5	-0.105157
20.450000	0.5	-0.106134
20.458333	0.5	-0.110431
20.466667	0.5	-0.113946
20.475000	0.5	-0.115118
20.483333	0.5	-0.113946
20.491667	0.5	-0.111993
20.500000	0.5	-0.109454
20.508333	0.5	-0.107696
20.516667	0.5	-0.108477
20.525000	0.5	-0.111212
20.533333	0.5	-0.114727
20.541667	0.5	-0.116876
20.550000	0.5	-0.116876
20.558333	0.5	-0.115704
20.566667	0.5	-0.115313
20.575000	0.5	-0.115899
20.583333	0.5	-0.115509
20.591667	0.5	-0.114532
20.600000	0.5	-0.111993
20.608333	0.5	-0.109454
20.616667	0.5	-0.105938
20.625000	0.5	-0.102618
20.633333	0.5	-0.099298
20.641667	0.5	-0.098516
20.650000	0.5	-0.100470
20.658333	0.5	-0.103790
20.666667	0.5	-0.106329
20.675000	0.5	-0.105548
20.683333	0.5	-0.102423
20.691667	0.5	-0.097149
20.700000	0.5	-0.093438
20.708333	0.5	-0.091876
20.716667	0.5	-0.092462
20.725000	0.5	-0.093048
20.733333	0.5	-0.093438
20.741667	0.5	-0.092462
20.750000	0.5	-0.091681
20.758333	0.5	-0.091681
20.766667	0.5	-0.092266
20.775000	0.5	-0.092657
20.783333	0.5	-0.093438
20.791667	0.5	-0.094220
20.800000	0.5	-0.096759
20.808333	0.5	-0.101446
20.816667	0.5	-0.105548
20.825000	0.5	-0.109845
20.833333	0.5	-0.111602
20.841667	0.5	-0.112579
20.850000	0.5	-0.112384
20.858333	0.5	-0.111212
20.866667	0.5	-0.107306
20.875000	0.5	-0.101837
20.883333	0.5	-0.096563
20.891667	0.5	-0.093829
20.900000	0.5	-0.093243
20.908333	0.5	-0.093634
20.916667	0.5	-0.092266
20.925000	0.5	-0.088946
20.933333	0.5	-0.085040
20.941667	0.5	-0.081524
20.950000	0.5	-0.078595
20.958333	0.5	-0.076251
20.966667	0.5	-0.075079
20.975000	0.5	-0.075860
20.983333	0.5	-0.081134
20.991667	0.5	-0.087970
21.000000	0.5	-0.093634
21.008333	0.5	-0.094415
21.016667	0.5	-0.091290
21.025000	0.5	-0.087970
21.033333	0.5	-0.087188
21.041667	0.5	-0.087774
21.050000	0.5	-0.086016
21.058333	0.5	-0.080157
21.066667	0.5	-0.074298
21.075000	0.5	-0.074298
21.083333	0.5	-0.082891
21.091667	0.5	-0.095196
21.100000	0.5	-0.106329
21.108333	0.5	-0.113360
21.116667	0.5	-0.117266
21.125000	0.5	-0.118048
21.133333	0.5	-0.117266
21.141667	0.5	-0.114337
21.150000	0.5	-0.110626
21.158333	0.5	-0.109649
21.166667	0.5	-0.112384
21.175000	0.5	-0.117657
21.183333	0.5	-0.121563
21.191667	0.5	-0.119415
21.200000	0.5	-0.112970
21.208333	0.5	-0.105548
21.216667	0.5	-0.101641
21.225000	0.5	-0.102032
21.233333	0.5	-0.107110
21.241667	0.5	-0.111602
21.250000	0.5	-0.113946
21.258333	0.5	-0.112970
21.266667	0.5	-0.110626
21.275000	0.5	-0.108673
21.283333	0.5	-0.107696
21.291667	0.5	-0.105352
21.300000	0.5	-0.101446
21.308333	0.5	-0.096563
21.316667	0.5	-0.092657
21.325000	0.5	-0.089923
21.333333	0.5	-0.088165
21.341667	0.5	-0.086798
21.350000	0.5	-0.087774
21.358333	0.5	-0.090509
21.366667	0.5	-0.092462
21.375000	0.5	-0.090509
21.383333	0.5	-0.083282
21.391667	0.5	-0.071954
21.400000	0.5	-0.061407
21.408333	0.5	-0.052032
21.416667	0.5	-0.043438
21.425000	0.5	-0.033868
21.433333	0.5	-0.023516
21.441667	0.5	-0.011407
21.450000	0.5	0.005780
21.458333	0.5	0.027655
21.466667	0.5	0.055780
21.475000	0.5	0.087421
21.483333	0.5	0.121405
21.491667	0.5	0.157148
21.500000	0.5	0.196991
21.508333	0.5	0.241132
21.516667	0.5	0.291132
21.525000	0.5	0.345429
21.533333	0.5	0.401874
21.541667	0.5	0.458319
21.550000	0.5	0.514374
21.558333	0.5	0.570234
21.566667	0.5	0.626874
21.575000	0.5	0.680976
21.583333	0.5	0.726093
21.591667	0.5	0.758710
21.600000	0.5	0.777655
21.608333	0.5	0.785468
21.616667	0.5	0.784687
21.625000	0.5	0.776093
21.633333	0.5	0.758905
21.641667	0.5	0.729999
21.650000	0.5	0.689179
21.658333	0.5	0.639179
21.666667	0.5	0.584687
21.675000	0.5	0.531366
21.683333	0.5	0.480390
21.691667	0.5	0.429609
21.700000	0.5	0.376093
21.708333	0.5	0.321405
21.716667	0.5	0.270819
21.725000	0.5	0.228241
21.733333	0.5	0.192304
21.741667	0.5	0.158515
21.750000	0.5	0.126093
21.758333	0.5	0.098359
21.766667	0.5	0.076874
21.775000	0.5	0.062421
21.783333	0.5	0.050312
21.791667	0.5	0.038398
21.800000	0.5	0.028632
21.808333	0.5	0.020234
21.816667	0.5	0.013007
21.825000	0.5	0.003241
21.833333	0.5	-0.008477
21.841667	0.5	-0.020001
21.850000	0.5	-0.029181
21.858333	0.5	-0.036407
21.866667	0.5	-0.042071
21.875000	0.5	-0.045782
21.883333	0.5	-0.047735
21.891667	0.5	-0.048907
21.900000	0.5	-0.050274
21.908333	0.5	-0.052227
21.916667	0.5	-0.055352
21.925000	0.5	-0.059063
21.933333	0.5	-0.063360
21.941667	0.5	-0.068438
21.950000	0.5	-0.072149
21.958333	0.5	-0.072345
21.966667	0.5	-0.070587
21.975000	0.5	-0.070587
21.983333	0.5	-0.075860
21.991667	0.5	-0.084845
22.000000	0.5	-0.093829
22.008333	0.5	-0.098126
22.016667	0.5	-0.097149
22.025000	0.5	-0.095196
22.033333	0.5	-0.094610
22.041667	0.5	-0.095782
22.050000	0.5	-0.098516
22.058333	0.5	-0.101056
22.066667	0.5	-0.101251
22.075000	0.5	-0.099688
22.083333	0.5	-0.097345
22.091667	0.5	-0.095391
22.100000	0.5	-0.095196
22.108333	0.5	-0.095587
22.116667	0.5	-0.095196
22.125000	0.5	-0.091876
22.133333	0.5	-0.086212
22.141667	0.5	-0.079376
22.150000	0.5	-0.073321
22.158333	0.5	-0.072345
22.166667	0.5	-0.076056
22.175000	0.5	-0.086212
22.183333	0.5	-0.098321
22.191667	0.5	-0.110040
22.200000	0.5	-0.120196
22.208333	0.5	-0.127813
22.216667	0.5	-0.131524
22.225000	0.5	-0.132306
22.233333	0.5	-0.131329
22.241667	0.5	-0.130938
22.250000	0.5	-0.132306
22.258333	0.5	-0.132891
22.266667	0.5	-0.131329
22.275000	0.5	-0.127227
22.283333	0.5	-0.125860
22.291667	0.5	-0.127227
22.300000	0.5	-0.130938
22.308333	0.5	-0.133673
22.316667	0.5	-0.133282
22.325000	0.5	-0.131720
22.333333	0.5	-0.129962
22.341667	0.5	-0.129766
22.350000	0.5	-0.129181
22.358333	0.5	-0.127032
22.366667	0.5	-0.124102
22.375000	0.5	-0.121173
22.383333	0.5	-0.117462
22.391667	0.5	-0.113360
22.400000	0.5	-0.109845
22.408333	0.5	-0.107501
22.416667	0.5	-0.106134
22.425000	0.5	-0.103985
22.433333	0.5	-0.100470
22.441667	0.5	-0.095587
22.450000	0.5	-0.091485
22.458333	0.5	-0.087774
22.466667	0.5	-0.084649
22.475000	0.5	-0.078595
22.483333	0.5	-0.067852
22.491667	0.5	-0.052227
22.500000	0.5	-0.031524
22.508333	0.5	-0.010626
22.516667	0.5	0.008515
22.525000	0.5	0.025312
22.533333	0.5	0.041327
22.541667	0.5	0.059491
22.550000	0.5	0.080390
22.558333	0.5	0.106562
22.566667	0.5	0.138007
22.575000	0.5	0.171991
22.583333	0.5	0.204023
22.591667	0.5	0.232148
22.600000	0.5	0.255780
22.608333	0.5	0.276484
22.616667	0.5	0.293476
22.625000	0.5	0.306757
22.633333	0.5	0.313398
22.641667	0.5	0.315546
22.650000	0.5	0.315351
22.658333	0.5	0.312421
22.666667	0.5	0.303437
22.675000	0.5	0.284491
22.683333	0.5	0.258905
22.691667	0.5	0.229999
22.700000	0.5	0.202265
22.708333	0.5	0.175702
22.716667	0.5	0.149921
22.725000	0.5	0.124335
22.733333	0.5	0.100507
22.741667	0.5	0.078241
22.750000	0.5	0.058710
22.758333	0.5	0.038007
22.766667	0.5	0.017109
22.775000	0.5	-0.004766
22.783333	0.5	-0.026837
22.791667	0.5	-0.047931
22.800000	0.5	-0.066876
22.808333	0.5	-0.082696
22.816667	0.5	-0.095391
22.825000	0.5	-0.103595
22.833333	0.5	-0.110431
22.841667	0.5	-0.116095
22.850000	0.5	-0.121563
22.858333	0.5	-0.126641
22.866667	0.5	-0.129571
22.875000	0.5	-0.131524
22.883333	0.5	-0.131915
22.891667	0.5	-0.130938
22.900000	0.5	-0.126837
22.908333	0.5	-0.120587
22.916667	0.5	-0.114727
22.925000	0.5	-0.112579
22.933333	0.5	-0.116095
22.941667	0.5	-0.125860
22.950000	0.5	-0.135626
22.958333	0.5	-0.144024
22.966667	0.5	-0.147931
22.975000	0.5	-0.148712
22.983333	0.5	-0.146954
22.991667	0.5	-0.146954
23.000000	0.5	-0.149102
23.008333	0.5	-0.152813
23.016667	0.5	-0.154376
23.025000	0.5	-0.152032
23.033333	0.5	-0.145001
23.041667	0.5	-0.136407
23.050000	0.5	-0.130352
23.058333	0.5	-0.128399
23.066667	0.5	-0.129571
23.075000	0.5	-0.130548
23.083333	0.5	-0.128009
23.091667	0.5	-0.123126
23.100000	0.5	-0.117266
23.108333	0.5	-0.115704
23.116667	0.5	-0.119806
23.125000	0.5	-0.128790
23.133333	0.5	-0.137188
23.141667	0.5	-0.142071
23.150000	0.5	-0.141485
23.158333	0.5	-0.137774
23.166667	0.5	-0.136602
23.175000	0.5	-0.138360
23.183333	0.5	-0.139532
23.191667	0.5	-0.136602
23.200000	0.5	-0.130157
23.208333	0.5	-0.124298
23.216667	0.5	-0.122345
23.225000	0.5	-0.123907
23.233333	0.5	-0.127618
23.241667	0.5	-0.131720
23.250000	0.5	-0.135626
23.258333	0.5	-0.136407
23.266667	0.5	-0.132696
23.275000	0.5	-0.127227
23.283333	0.5	-0.124493
23.291667	0.5	-0.128009
23.300000	0.5	-0.135235
23.308333	0.5	-0.141681
23.316667	0.5	-0.142852
23.325000	0.5	-0.137774
23.333333	0.5	-0.128790
23.341667	0.5	-0.120587
23.350000	0.5	-0.117071
23.358333	0.5	-0.120391
23.366667	0.5	-0.127813
23.375000	0.5	-0.132891
23.383333	0.5	-0.133868
23.391667	0.5	-0.130352
23.400000	0.5	-0.127032
23.408333	0.5	-0.126251
23.416667	0.5	-0.128399
23.425000	0.5	-0.131329
23.433333	0.5	-0.131915
23.441667	0.5	-0.130157
23.450000	0.5	-0.126056
23.458333	0.5	-0.121563
23.466667	0.5	-0.115899
23.475000	0.5	-0.109845
23.483333	0.5	-0.104376
23.491667	0.5	-0.102618
23.500000	0.5	-0.107110
23.508333	0.5	-0.117462
23.516667	0.5	-0.128790
23.525000	0.5	-0.136016
23.533333	0.5	-0.137774
23.541667	0.5	-0.136993
23.550000	0.5	-0.136212
23.558333	0.5	-0.136407
23.566667	0.5	-0.137579
23.575000	0.5	-0.136798
23.583333	0.5	-0.132696
23.591667	0.5	-0.126056
23.600000	0.5	-0.116485
23.608333	0.5	-0.110431
23.616667	0.5	-0.109845
23.625000	0.5	-0.115313
23.633333	0.5	-0.126641
23.641667	0.5	-0.136602
23.650000	0.5	-0.143634
23.658333	0.5	-0.146759
23.666667	0.5	-0.146563
23.675000	0.5	-0.142852
23.683333	0.5	-0.138556
23.691667	0.5	-0.136602
23.700000	0.5	-0.137970
23.708333	0.5	-0.141485
23.716667	0.5	-0.143243
23.725000	0.5	-0.144220
23.733333	0.5	-0.145391
23.741667	0.5	-0.147345
23.750000	0.5	-0.147931
23.758333	0.5	-0.145977
23.766667	0.5	-0.143634
23.775000	0.5	-0.145391
23.783333	0.5	-0.152618
23.791667	0.5	-0.160626
23.800000	0.5	-0.165509
23.808333	0.5	-0.162188
23.816667	0.5	-0.154571
23.825000	0.5	-0.147931
23.833333	0.5	-0.145587
23.841667	0.5	-0.146368
23.850000	0.5	-0.148907
23.858333	0.5	-0.149884
23.866667	0.5	-0.145977
23.875000	0.5	-0.137970
23.883333	0.5	-0.127813
23.891667	0.5	-0.119415
23.900000	0.5	-0.116290
23.908333	0.5	-0.116681
23.916667	0.5	-0.115704
23.925000	0.5	-0.113360
23.933333	0.5	-0.112384
23.941667	0.5	-0.115899
23.950000	0.5	-0.125860
23.958333	0.5	-0.135040
23.966667	0.5	-0.139337
23.975000	0.5	-0.136407
23.983333	0.5	-0.130938
23.991667	0.5	-0.128790
24.000000	0.5	-0.131134
24.008333	0.5	-0.135235
24.016667	0.5	-0.138556
24.025000	0.5	-0.140509
24.033333	0.5	-0.142462
24.041667	0.5	-0.145196
24.050000	0.5	-0.147735
24.058333	0.5	-0.146759
24.066667	0.5	-0.142657
24.075000	0.5	-0.138946
24.083333	0.5	-0.138751
24.091667	0.5	-0.145391
24.100000	0.5	-0.155157
24.108333	0.5	-0.164727
24.116667	0.5	-0.167852
24.125000	0.5	-0.166876
24.133333	0.5	-0.162384
24.141667	0.5	-0.156720
24.150000	0.5	-0.149688
24.158333	0.5	-0.141485
24.166667	0.5	-0.135235
24.175000	0.5	-0.132306
24.183333	0.5	-0.131720
24.191667	0.5	-0.133282
24.200000	0.5	-0.136602
24.208333	0.5	-0.143243
24.216667	0.5	-0.152032
24.225000	0.5	-0.158868
24.233333	0.5	-0.162774
24.241667	0.5	-0.160040
24.250000	0.5	-0.153399
24.258333	0.5	-0.147345
24.266667	0.5	-0.145001
24.275000	0.5	-0.149493
24.283333	0.5	-0.159063
24.291667	0.5	-0.170001
24.300000	0.5	-0.175470
24.308333	0.5	-0.174493
24.316667	0.5	-0.168634
24.325000	0.5	-0.159063
24.333333	0.5	-0.149298
24.341667	0.5	-0.140899
24.350000	0.5	-0.132696
24.358333	0.5	-0.125860
24.366667	0.5	-0.123126
24.375000	0.5	-0.126056
24.383333	0.5	-0.132891
24.391667	0.5	-0.139727
24.400000	0.5	-0.143243
24.408333	0.5	-0.143438
24.416667	0.5	-0.141681
24.425000	0.5	-0.138946
24.433333	0.5	-0.136016
24.441667	0.5	-0.133868
24.450000	0.5	-0.135040
24.458333	0.5	-0.138556
