File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/762.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 2
Injection Number	3
Position	
Comment	$$ 2.1 vial 2:A,3 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	07:47:06
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.293187
Signal Max.	23.654860
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
16.925000	0.5	-0.014672
16.933333	0.5	-0.008812
16.941667	0.5	-0.002367
16.950000	0.5	0.005836
16.958333	0.5	0.012281
16.966667	0.5	0.016578
16.975000	0.5	0.020094
16.983333	0.5	0.024195
16.991667	0.5	0.032008
17.000000	0.5	0.043922
17.008333	0.5	0.060719
17.016667	0.5	0.081813
17.025000	0.5	0.106617
17.033333	0.5	0.135133
17.041667	0.5	0.166188
17.050000	0.5	0.201930
17.058333	0.5	0.241774
17.066667	0.5	0.286695
17.075000	0.5	0.333766
17.083333	0.5	0.383180
17.091667	0.5	0.434742
17.100000	0.5	0.489039
17.108333	0.5	0.545289
17.116667	0.5	0.600758
17.125000	0.5	0.650172
17.133333	0.5	0.691383
17.141667	0.5	0.724781
17.150000	0.5	0.749781
17.158333	0.5	0.768336
17.166667	0.5	0.777906
17.175000	0.5	0.779860
17.183333	0.5	0.772438
17.191667	0.5	0.755445
17.200000	0.5	0.726930
17.208333	0.5	0.688258
17.216667	0.5	0.641774
17.225000	0.5	0.589039
17.233333	0.5	0.531422
17.241667	0.5	0.467945
17.250000	0.5	0.402906
17.258333	0.5	0.340211
17.266667	0.5	0.286110
17.275000	0.5	0.240406
17.283333	0.5	0.202125
17.291667	0.5	0.166774
17.300000	0.5	0.132399
17.308333	0.5	0.098805
17.316667	0.5	0.068141
17.325000	0.5	0.043141
17.333333	0.5	0.024195
17.341667	0.5	0.010914
17.350000	0.5	0.000367
17.358333	0.5	-0.007055
17.366667	0.5	-0.014086
17.375000	0.5	-0.020726
17.383333	0.5	-0.026781
17.391667	0.5	-0.031273
17.400000	0.5	-0.033617
17.408333	0.5	-0.034398
17.416667	0.5	-0.037328
17.425000	0.5	-0.043383
17.433333	0.5	-0.050805
17.441667	0.5	-0.054515
17.450000	0.5	-0.052562
17.458333	0.5	-0.045531
17.466667	0.5	-0.038109
17.475000	0.5	-0.033812
17.483333	0.5	-0.033422
17.491667	0.5	-0.033617
17.500000	0.5	-0.034203
17.508333	0.5	-0.035375
17.516667	0.5	-0.036156
17.525000	0.5	-0.035570
17.533333	0.5	-0.034594
17.541667	0.5	-0.035180
17.550000	0.5	-0.039086
17.558333	0.5	-0.044359
17.566667	0.5	-0.048656
17.575000	0.5	-0.050609
17.583333	0.5	-0.051195
17.591667	0.5	-0.051195
17.600000	0.5	-0.050414
17.608333	0.5	-0.046898
17.616667	0.5	-0.042406
17.625000	0.5	-0.039672
17.633333	0.5	-0.040258
17.641667	0.5	-0.043578
17.650000	0.5	-0.046703
17.658333	0.5	-0.049242
17.666667	0.5	-0.051000
17.675000	0.5	-0.052367
17.683333	0.5	-0.052758
17.691667	0.5	-0.050414
17.700000	0.5	-0.048265
17.708333	0.5	-0.050805
17.716667	0.5	-0.057640
17.725000	0.5	-0.063305
17.733333	0.5	-0.061156
17.741667	0.5	-0.051781
17.750000	0.5	-0.040258
17.758333	0.5	-0.034398
17.766667	0.5	-0.034984
17.775000	0.5	-0.037523
17.783333	0.5	-0.039086
17.791667	0.5	-0.037133
17.800000	0.5	-0.038305
17.808333	0.5	-0.044555
17.816667	0.5	-0.056664
17.825000	0.5	-0.069359
17.833333	0.5	-0.078734
17.841667	0.5	-0.081469
17.850000	0.5	-0.078539
17.858333	0.5	-0.076000
17.866667	0.5	-0.072289
17.875000	0.5	-0.066039
17.883333	0.5	-0.057055
17.891667	0.5	-0.049047
17.900000	0.5	-0.045140
17.908333	0.5	-0.045726
17.916667	0.5	-0.048656
17.925000	0.5	-0.050805
17.933333	0.5	-0.052367
17.941667	0.5	-0.053148
17.950000	0.5	-0.053148
17.958333	0.5	-0.054320
17.966667	0.5	-0.057250
17.975000	0.5	-0.062914
17.983333	0.5	-0.068773
17.991667	0.5	-0.072484
18.000000	0.5	-0.072094
18.008333	0.5	-0.068773
18.016667	0.5	-0.065258
18.025000	0.5	-0.062914
18.033333	0.5	-0.062914
18.041667	0.5	-0.061742
18.050000	0.5	-0.059203
18.058333	0.5	-0.054125
18.066667	0.5	-0.048265
18.075000	0.5	-0.043578
18.083333	0.5	-0.041625
18.091667	0.5	-0.044555
18.100000	0.5	-0.051000
18.108333	0.5	-0.057836
18.116667	0.5	-0.061547
18.125000	0.5	-0.061742
18.133333	0.5	-0.059594
18.141667	0.5	-0.056469
18.150000	0.5	-0.052758
18.158333	0.5	-0.049242
18.166667	0.5	-0.046508
18.175000	0.5	-0.046117
18.183333	0.5	-0.046312
18.191667	0.5	-0.045140
18.200000	0.5	-0.043187
18.208333	0.5	-0.042797
18.216667	0.5	-0.045531
18.225000	0.5	-0.048656
18.233333	0.5	-0.048265
18.241667	0.5	-0.042406
18.250000	0.5	-0.032640
18.258333	0.5	-0.023851
18.266667	0.5	-0.015258
18.275000	0.5	-0.005883
18.283333	0.5	0.007594
18.291667	0.5	0.025367
18.300000	0.5	0.049586
18.308333	0.5	0.079274
18.316667	0.5	0.112281
18.325000	0.5	0.147242
18.333333	0.5	0.187281
18.341667	0.5	0.238649
18.350000	0.5	0.303492
18.358333	0.5	0.382008
18.366667	0.5	0.473414
18.375000	0.5	0.582008
18.383333	0.5	0.710133
18.391667	0.5	0.861500
18.400000	0.5	1.035133
18.408333	0.5	1.231617
18.416667	0.5	1.450367
18.425000	0.5	1.693336
18.433333	0.5	1.960133
18.441667	0.5	2.250367
18.450000	0.5	2.559547
18.458333	0.5	2.881227
18.466667	0.5	3.206422
18.475000	0.5	3.525953
18.483333	0.5	3.830641
18.491667	0.5	4.112281
18.500000	0.5	4.359742
18.508333	0.5	4.563258
18.516667	0.5	4.715602
18.525000	0.5	4.811110
18.533333	0.5	4.844899
18.541667	0.5	4.811110
18.550000	0.5	4.710719
18.558333	0.5	4.545485
18.566667	0.5	4.323024
18.575000	0.5	4.051539
18.583333	0.5	3.744703
18.591667	0.5	3.417555
18.600000	0.5	3.085133
18.608333	0.5	2.757594
18.616667	0.5	2.438258
18.625000	0.5	2.127711
18.633333	0.5	1.828883
18.641667	0.5	1.548609
18.650000	0.5	1.296070
18.658333	0.5	1.075758
18.666667	0.5	0.888258
18.675000	0.5	0.729078
18.683333	0.5	0.592555
18.691667	0.5	0.477125
18.700000	0.5	0.381813
18.708333	0.5	0.307399
18.716667	0.5	0.250172
18.725000	0.5	0.203688
18.733333	0.5	0.162086
18.741667	0.5	0.123805
18.750000	0.5	0.089235
18.758333	0.5	0.061305
18.766667	0.5	0.042360
18.775000	0.5	0.031227
18.783333	0.5	0.023219
18.791667	0.5	0.013649
18.800000	0.5	0.001735
18.808333	0.5	-0.006469
18.816667	0.5	-0.007640
18.825000	0.5	-0.002953
18.833333	0.5	0.002125
18.841667	0.5	0.006422
18.850000	0.5	0.008961
18.858333	0.5	0.013258
18.866667	0.5	0.020680
18.875000	0.5	0.032203
18.883333	0.5	0.047828
18.891667	0.5	0.065602
18.900000	0.5	0.085719
18.908333	0.5	0.107008
18.916667	0.5	0.132203
18.925000	0.5	0.164235
18.933333	0.5	0.203492
18.941667	0.5	0.246070
18.950000	0.5	0.288258
18.958333	0.5	0.329664
18.966667	0.5	0.375172
18.975000	0.5	0.428102
18.983333	0.5	0.487477
18.991667	0.5	0.549586
19.000000	0.5	0.609352
19.008333	0.5	0.663844
19.016667	0.5	0.708961
19.025000	0.5	0.741383
19.033333	0.5	0.764039
19.041667	0.5	0.779469
19.050000	0.5	0.792750
19.058333	0.5	0.801735
19.066667	0.5	0.796656
19.075000	0.5	0.773610
19.083333	0.5	0.733766
19.091667	0.5	0.685914
19.100000	0.5	0.639820
19.108333	0.5	0.598610
19.116667	0.5	0.560914
19.125000	0.5	0.522633
19.133333	0.5	0.483570
19.141667	0.5	0.448219
19.150000	0.5	0.419899
19.158333	0.5	0.402516
19.166667	0.5	0.397047
19.175000	0.5	0.403883
19.183333	0.5	0.424391
19.191667	0.5	0.459547
19.200000	0.5	0.509352
19.208333	0.5	0.571656
19.216667	0.5	0.645289
19.225000	0.5	0.728297
19.233333	0.5	0.819899
19.241667	0.5	0.917946
19.250000	0.5	1.020680
19.258333	0.5	1.124781
19.266667	0.5	1.227711
19.275000	0.5	1.324977
19.283333	0.5	1.410719
19.291667	0.5	1.477320
19.300000	0.5	1.523805
19.308333	0.5	1.550172
19.316667	0.5	1.560328
19.325000	0.5	1.556031
19.333333	0.5	1.537086
19.341667	0.5	1.500953
19.350000	0.5	1.442750
19.358333	0.5	1.362086
19.366667	0.5	1.261110
19.375000	0.5	1.150758
19.383333	0.5	1.038063
19.391667	0.5	0.928102
19.400000	0.5	0.818141
19.408333	0.5	0.707594
19.416667	0.5	0.600172
19.425000	0.5	0.500953
19.433333	0.5	0.415602
19.441667	0.5	0.342555
19.450000	0.5	0.278297
19.458333	0.5	0.219508
19.466667	0.5	0.168531
19.475000	0.5	0.125563
19.483333	0.5	0.091969
19.491667	0.5	0.065992
19.500000	0.5	0.047047
19.508333	0.5	0.032594
19.516667	0.5	0.020875
19.525000	0.5	0.009938
19.533333	0.5	-0.002172
19.541667	0.5	-0.012133
19.550000	0.5	-0.021312
19.558333	0.5	-0.031664
19.566667	0.5	-0.043578
19.575000	0.5	-0.052758
19.583333	0.5	-0.058422
19.591667	0.5	-0.059789
19.600000	0.5	-0.058617
19.608333	0.5	-0.056469
19.616667	0.5	-0.053734
19.625000	0.5	-0.050609
19.633333	0.5	-0.049242
19.641667	0.5	-0.051390
19.650000	0.5	-0.055492
19.658333	0.5	-0.060375
19.666667	0.5	-0.065062
19.675000	0.5	-0.069555
19.683333	0.5	-0.072484
19.691667	0.5	-0.073461
19.700000	0.5	-0.071898
19.708333	0.5	-0.070726
19.716667	0.5	-0.071312
19.725000	0.5	-0.071703
19.733333	0.5	-0.070336
19.741667	0.5	-0.067797
19.750000	0.5	-0.067406
19.758333	0.5	-0.070140
19.766667	0.5	-0.074242
19.775000	0.5	-0.075609
19.783333	0.5	-0.074047
19.791667	0.5	-0.070531
19.800000	0.5	-0.065453
19.808333	0.5	-0.059398
19.816667	0.5	-0.051976
19.825000	0.5	-0.044164
19.833333	0.5	-0.037523
19.841667	0.5	-0.035570
19.850000	0.5	-0.036937
19.858333	0.5	-0.039086
19.866667	0.5	-0.036351
19.875000	0.5	-0.029320
19.883333	0.5	-0.017992
19.891667	0.5	-0.006859
19.900000	0.5	0.000758
19.908333	0.5	0.002906
19.916667	0.5	-0.000609
19.925000	0.5	-0.006273
19.933333	0.5	-0.010570
19.941667	0.5	-0.013500
19.950000	0.5	-0.017015
19.958333	0.5	-0.022680
19.966667	0.5	-0.030297
19.975000	0.5	-0.037328
19.983333	0.5	-0.041234
19.991667	0.5	-0.041430
20.000000	0.5	-0.041430
20.008333	0.5	-0.043187
20.016667	0.5	-0.046508
20.025000	0.5	-0.050023
20.033333	0.5	-0.051195
20.041667	0.5	-0.050609
20.050000	0.5	-0.050219
20.058333	0.5	-0.051781
20.066667	0.5	-0.055101
20.075000	0.5	-0.059984
20.083333	0.5	-0.065648
20.091667	0.5	-0.073070
20.100000	0.5	-0.082836
20.108333	0.5	-0.090844
20.116667	0.5	-0.094164
20.125000	0.5	-0.091234
20.133333	0.5	-0.084008
20.141667	0.5	-0.073656
20.150000	0.5	-0.066039
20.158333	0.5	-0.062328
20.166667	0.5	-0.065062
20.175000	0.5	-0.073656
20.183333	0.5	-0.084203
20.191667	0.5	-0.091234
20.200000	0.5	-0.094359
20.208333	0.5	-0.096117
20.216667	0.5	-0.095922
20.225000	0.5	-0.094164
20.233333	0.5	-0.090453
20.241667	0.5	-0.086742
20.250000	0.5	-0.083812
20.258333	0.5	-0.082055
20.266667	0.5	-0.079320
20.275000	0.5	-0.077758
20.283333	0.5	-0.078148
20.291667	0.5	-0.081664
20.300000	0.5	-0.086156
20.308333	0.5	-0.091039
20.316667	0.5	-0.096117
20.325000	0.5	-0.099633
20.333333	0.5	-0.100414
20.341667	0.5	-0.097875
20.350000	0.5	-0.092992
20.358333	0.5	-0.089672
20.366667	0.5	-0.088890
20.375000	0.5	-0.091234
20.383333	0.5	-0.093969
20.391667	0.5	-0.095726
20.400000	0.5	-0.095336
20.408333	0.5	-0.092406
20.416667	0.5	-0.088890
20.425000	0.5	-0.085961
20.433333	0.5	-0.084984
20.441667	0.5	-0.087719
20.450000	0.5	-0.090844
20.458333	0.5	-0.092992
20.466667	0.5	-0.093187
20.475000	0.5	-0.093187
20.483333	0.5	-0.093969
20.491667	0.5	-0.095531
20.500000	0.5	-0.096117
20.508333	0.5	-0.095922
20.516667	0.5	-0.093969
20.525000	0.5	-0.090258
20.533333	0.5	-0.086742
20.541667	0.5	-0.083812
20.550000	0.5	-0.083422
20.558333	0.5	-0.082640
20.566667	0.5	-0.079906
20.575000	0.5	-0.074633
20.583333	0.5	-0.071703
20.591667	0.5	-0.071117
20.600000	0.5	-0.073070
20.608333	0.5	-0.074047
20.616667	0.5	-0.072094
20.625000	0.5	-0.070140
20.633333	0.5	-0.070726
20.641667	0.5	-0.076586
20.650000	0.5	-0.085375
20.658333	0.5	-0.094555
20.666667	0.5	-0.099437
20.675000	0.5	-0.099047
20.683333	0.5	-0.096117
20.691667	0.5	-0.091625
20.700000	0.5	-0.089281
20.708333	0.5	-0.089476
20.716667	0.5	-0.091234
20.725000	0.5	-0.093383
20.733333	0.5	-0.094164
20.741667	0.5	-0.094555
20.750000	0.5	-0.093773
20.758333	0.5	-0.091430
20.766667	0.5	-0.087523
20.775000	0.5	-0.082445
20.783333	0.5	-0.077953
20.791667	0.5	-0.075609
20.800000	0.5	-0.078930
20.808333	0.5	-0.084789
20.816667	0.5	-0.091430
20.825000	0.5	-0.096703
20.833333	0.5	-0.098070
20.841667	0.5	-0.095922
20.850000	0.5	-0.090258
20.858333	0.5	-0.083422
20.866667	0.5	-0.076586
20.875000	0.5	-0.074242
20.883333	0.5	-0.075219
20.891667	0.5	-0.077172
20.900000	0.5	-0.078148
20.908333	0.5	-0.077953
20.916667	0.5	-0.078344
20.925000	0.5	-0.081859
20.933333	0.5	-0.084398
20.941667	0.5	-0.083812
20.950000	0.5	-0.078344
20.958333	0.5	-0.071117
20.966667	0.5	-0.067015
20.975000	0.5	-0.065844
20.983333	0.5	-0.065844
20.991667	0.5	-0.065648
21.000000	0.5	-0.064867
21.008333	0.5	-0.066234
21.016667	0.5	-0.070140
21.025000	0.5	-0.074242
21.033333	0.5	-0.075609
21.041667	0.5	-0.074633
21.050000	0.5	-0.074633
21.058333	0.5	-0.076195
21.066667	0.5	-0.079125
21.075000	0.5	-0.082445
21.083333	0.5	-0.084008
21.091667	0.5	-0.084398
21.100000	0.5	-0.085180
21.108333	0.5	-0.087719
21.116667	0.5	-0.091430
21.125000	0.5	-0.094555
21.133333	0.5	-0.094945
21.141667	0.5	-0.092992
21.150000	0.5	-0.090844
21.158333	0.5	-0.093187
21.166667	0.5	-0.100219
21.175000	0.5	-0.108812
21.183333	0.5	-0.113500
21.191667	0.5	-0.110765
21.200000	0.5	-0.102172
21.208333	0.5	-0.091234
21.216667	0.5	-0.083422
21.225000	0.5	-0.082055
21.233333	0.5	-0.088305
21.241667	0.5	-0.097680
21.250000	0.5	-0.105687
21.258333	0.5	-0.107250
21.266667	0.5	-0.103344
21.275000	0.5	-0.098070
21.283333	0.5	-0.093969
21.291667	0.5	-0.092601
21.300000	0.5	-0.092406
21.308333	0.5	-0.091625
21.316667	0.5	-0.089086
21.325000	0.5	-0.082445
21.333333	0.5	-0.071703
21.341667	0.5	-0.059789
21.350000	0.5	-0.050219
21.358333	0.5	-0.045336
21.366667	0.5	-0.043969
21.375000	0.5	-0.042015
21.383333	0.5	-0.035375
21.391667	0.5	-0.025219
21.400000	0.5	-0.012133
21.408333	0.5	0.003102
21.416667	0.5	0.020289
21.425000	0.5	0.036305
21.433333	0.5	0.052320
21.441667	0.5	0.065992
21.450000	0.5	0.081813
21.458333	0.5	0.102320
21.466667	0.5	0.128102
21.475000	0.5	0.159938
21.483333	0.5	0.197047
21.491667	0.5	0.240211
21.500000	0.5	0.287672
21.508333	0.5	0.336500
21.516667	0.5	0.381227
21.525000	0.5	0.420094
21.533333	0.5	0.457789
21.541667	0.5	0.499586
21.550000	0.5	0.547047
21.558333	0.5	0.597242
21.566667	0.5	0.640602
21.575000	0.5	0.670289
21.583333	0.5	0.683375
21.591667	0.5	0.679469
21.600000	0.5	0.662672
21.608333	0.5	0.636500
21.616667	0.5	0.604664
21.625000	0.5	0.570094
21.633333	0.5	0.537086
21.641667	0.5	0.506422
21.650000	0.5	0.475367
21.658333	0.5	0.438649
21.666667	0.5	0.395289
21.675000	0.5	0.347242
21.683333	0.5	0.298610
21.691667	0.5	0.250953
21.700000	0.5	0.205641
21.708333	0.5	0.165602
21.716667	0.5	0.131422
21.725000	0.5	0.105641
21.733333	0.5	0.086110
21.741667	0.5	0.072242
21.750000	0.5	0.062477
21.758333	0.5	0.054469
21.766667	0.5	0.044508
21.775000	0.5	0.031617
21.783333	0.5	0.017360
21.791667	0.5	0.004664
21.800000	0.5	-0.003344
21.808333	0.5	-0.007445
21.816667	0.5	-0.011937
21.825000	0.5	-0.017211
21.833333	0.5	-0.022680
21.841667	0.5	-0.026000
21.850000	0.5	-0.027562
21.858333	0.5	-0.029125
21.866667	0.5	-0.030492
21.875000	0.5	-0.030492
21.883333	0.5	-0.029711
21.891667	0.5	-0.031469
21.900000	0.5	-0.036547
21.908333	0.5	-0.043969
21.916667	0.5	-0.048656
21.925000	0.5	-0.050023
21.933333	0.5	-0.049633
21.941667	0.5	-0.049047
21.950000	0.5	-0.050023
21.958333	0.5	-0.051976
21.966667	0.5	-0.054711
21.975000	0.5	-0.057250
21.983333	0.5	-0.060375
21.991667	0.5	-0.064672
22.000000	0.5	-0.067797
22.008333	0.5	-0.067992
22.016667	0.5	-0.065258
22.025000	0.5	-0.062133
22.033333	0.5	-0.063109
22.041667	0.5	-0.068383
22.050000	0.5	-0.075023
22.058333	0.5	-0.080297
22.066667	0.5	-0.081664
22.075000	0.5	-0.081469
22.083333	0.5	-0.079906
22.091667	0.5	-0.077172
22.100000	0.5	-0.074047
22.108333	0.5	-0.070726
22.116667	0.5	-0.068773
22.125000	0.5	-0.067601
22.133333	0.5	-0.067406
22.141667	0.5	-0.069164
22.150000	0.5	-0.073851
22.158333	0.5	-0.082055
22.166667	0.5	-0.089281
22.175000	0.5	-0.093969
22.183333	0.5	-0.093187
22.191667	0.5	-0.090062
22.200000	0.5	-0.086547
22.208333	0.5	-0.084008
22.216667	0.5	-0.082640
22.225000	0.5	-0.082445
22.233333	0.5	-0.082445
22.241667	0.5	-0.083031
22.250000	0.5	-0.084984
22.258333	0.5	-0.089476
22.266667	0.5	-0.096898
22.275000	0.5	-0.103734
22.283333	0.5	-0.108226
22.291667	0.5	-0.109008
22.300000	0.5	-0.109789
22.308333	0.5	-0.110765
22.316667	0.5	-0.112133
22.325000	0.5	-0.111742
22.333333	0.5	-0.109789
22.341667	0.5	-0.107445
22.350000	0.5	-0.106273
22.358333	0.5	-0.105101
22.366667	0.5	-0.104320
22.375000	0.5	-0.104125
22.383333	0.5	-0.105492
22.391667	0.5	-0.108031
22.400000	0.5	-0.109594
22.408333	0.5	-0.108812
22.416667	0.5	-0.104320
22.425000	0.5	-0.096117
22.433333	0.5	-0.086742
22.441667	0.5	-0.077953
22.450000	0.5	-0.071898
22.458333	0.5	-0.067797
22.466667	0.5	-0.061156
22.475000	0.5	-0.049242
22.483333	0.5	-0.033031
22.491667	0.5	-0.016820
22.500000	0.5	-0.001390
22.508333	0.5	0.015406
22.516667	0.5	0.033766
22.525000	0.5	0.056031
22.533333	0.5	0.079078
22.541667	0.5	0.104078
22.550000	0.5	0.130250
22.558333	0.5	0.156617
22.566667	0.5	0.182985
22.575000	0.5	0.206031
22.583333	0.5	0.227125
22.591667	0.5	0.244703
22.600000	0.5	0.263258
22.608333	0.5	0.279274
22.616667	0.5	0.292164
22.625000	0.5	0.298024
22.633333	0.5	0.291774
22.641667	0.5	0.276539
22.650000	0.5	0.257008
22.658333	0.5	0.238063
22.666667	0.5	0.221656
22.675000	0.5	0.203492
22.683333	0.5	0.182594
22.691667	0.5	0.158766
22.700000	0.5	0.134547
22.708333	0.5	0.111695
22.716667	0.5	0.090602
22.725000	0.5	0.067945
22.733333	0.5	0.042555
22.741667	0.5	0.015797
22.750000	0.5	-0.008617
22.758333	0.5	-0.026586
22.766667	0.5	-0.041820
22.775000	0.5	-0.055492
22.783333	0.5	-0.068773
22.791667	0.5	-0.082250
22.800000	0.5	-0.090453
22.808333	0.5	-0.092797
22.816667	0.5	-0.090453
22.825000	0.5	-0.085570
22.833333	0.5	-0.082640
22.841667	0.5	-0.082445
22.850000	0.5	-0.087328
22.858333	0.5	-0.093578
22.866667	0.5	-0.097875
22.875000	0.5	-0.098851
22.883333	0.5	-0.096703
22.891667	0.5	-0.093187
22.900000	0.5	-0.091234
22.908333	0.5	-0.092797
22.916667	0.5	-0.098070
22.925000	0.5	-0.103344
22.933333	0.5	-0.103734
22.941667	0.5	-0.100023
22.950000	0.5	-0.095922
22.958333	0.5	-0.095726
22.966667	0.5	-0.100609
22.975000	0.5	-0.107836
22.983333	0.5	-0.113109
22.991667	0.5	-0.113500
23.000000	0.5	-0.108812
23.008333	0.5	-0.101390
23.016667	0.5	-0.095336
23.025000	0.5	-0.093187
23.033333	0.5	-0.095922
23.041667	0.5	-0.101586
23.050000	0.5	-0.107836
23.058333	0.5	-0.111742
23.066667	0.5	-0.112719
23.075000	0.5	-0.112719
23.083333	0.5	-0.112133
23.091667	0.5	-0.111742
23.100000	0.5	-0.110961
23.108333	0.5	-0.108812
23.116667	0.5	-0.105297
23.125000	0.5	-0.101195
23.133333	0.5	-0.098461
23.141667	0.5	-0.096117
23.150000	0.5	-0.093969
23.158333	0.5	-0.091820
23.166667	0.5	-0.092211
23.175000	0.5	-0.095922
23.183333	0.5	-0.102562
23.191667	0.5	-0.108617
23.200000	0.5	-0.112523
23.208333	0.5	-0.114086
23.216667	0.5	-0.115453
23.225000	0.5	-0.116625
23.233333	0.5	-0.115453
23.241667	0.5	-0.113695
23.250000	0.5	-0.111742
23.258333	0.5	-0.112719
23.266667	0.5	-0.115258
23.275000	0.5	-0.117211
23.283333	0.5	-0.116039
23.291667	0.5	-0.114672
23.300000	0.5	-0.113695
23.308333	0.5	-0.113695
23.316667	0.5	-0.114086
23.325000	0.5	-0.112328
23.333333	0.5	-0.109984
23.341667	0.5	-0.107836
23.350000	0.5	-0.106469
23.358333	0.5	-0.104906
23.366667	0.5	-0.104125
23.375000	0.5	-0.101781
23.383333	0.5	-0.100219
23.391667	0.5	-0.099437
23.400000	0.5	-0.100023
23.408333	0.5	-0.100023
23.416667	0.5	-0.098851
23.425000	0.5	-0.098070
23.433333	0.5	-0.098851
23.441667	0.5	-0.103734
23.450000	0.5	-0.110961
23.458333	0.5	-0.120140
23.466667	0.5	-0.126586
23.475000	0.5	-0.127172
23.483333	0.5	-0.121898
23.491667	0.5	-0.113890
23.500000	0.5	-0.107836
23.508333	0.5	-0.104515
23.516667	0.5	-0.102562
23.525000	0.5	-0.099633
23.533333	0.5	-0.096312
23.541667	0.5	-0.093187
23.550000	0.5	-0.092601
23.558333	0.5	-0.094555
23.566667	0.5	-0.099437
23.575000	0.5	-0.105492
23.583333	0.5	-0.110375
23.591667	0.5	-0.111547
23.600000	0.5	-0.109203
23.608333	0.5	-0.106078
23.616667	0.5	-0.106664
23.625000	0.5	-0.112328
23.633333	0.5	-0.120336
23.641667	0.5	-0.127953
23.650000	0.5	-0.130687
23.658333	0.5	-0.128344
23.666667	0.5	-0.123265
23.675000	0.5	-0.117992
23.683333	0.5	-0.116039
23.691667	0.5	-0.116039
23.700000	0.5	-0.116625
23.708333	0.5	-0.116625
23.716667	0.5	-0.117211
23.725000	0.5	-0.118187
23.733333	0.5	-0.120140
23.741667	0.5	-0.122484
23.750000	0.5	-0.121703
23.758333	0.5	-0.117797
23.766667	0.5	-0.112719
23.775000	0.5	-0.109398
23.783333	0.5	-0.109398
23.791667	0.5	-0.112523
23.800000	0.5	-0.116039
23.808333	0.5	-0.116039
23.816667	0.5	-0.113695
23.825000	0.5	-0.110961
23.833333	0.5	-0.108226
23.841667	0.5	-0.105883
23.850000	0.5	-0.101976
23.858333	0.5	-0.098656
23.866667	0.5	-0.098851
23.875000	0.5	-0.104515
23.883333	0.5	-0.113305
23.891667	0.5	-0.123070
23.900000	0.5	-0.130687
23.908333	0.5	-0.134594
23.916667	0.5	-0.134984
23.925000	0.5	-0.131469
23.933333	0.5	-0.124437
23.941667	0.5	-0.115648
23.950000	0.5	-0.108812
23.958333	0.5	-0.106273
23.966667	0.5	-0.108031
23.975000	0.5	-0.110180
23.983333	0.5	-0.111156
23.991667	0.5	-0.109398
24.000000	0.5	-0.108812
24.008333	0.5	-0.109203
24.016667	0.5	-0.111351
24.025000	0.5	-0.110961
24.033333	0.5	-0.109789
24.041667	0.5	-0.110375
24.050000	0.5	-0.115844
24.058333	0.5	-0.126390
24.066667	0.5	-0.134203
24.075000	0.5	-0.135961
24.083333	0.5	-0.131469
24.091667	0.5	-0.125414
24.100000	0.5	-0.120531
24.108333	0.5	-0.117992
24.116667	0.5	-0.115844
24.125000	0.5	-0.112914
24.133333	0.5	-0.113109
24.141667	0.5	-0.117015
24.150000	0.5	-0.125609
24.158333	0.5	-0.132055
24.166667	0.5	-0.134789
24.175000	0.5	-0.136156
24.183333	0.5	-0.136547
24.191667	0.5	-0.138890
24.200000	0.5	-0.141430
24.208333	0.5	-0.142992
24.216667	0.5	-0.140648
24.225000	0.5	-0.133812
24.233333	0.5	-0.125023
24.241667	0.5	-0.117406
24.250000	0.5	-0.116430
24.258333	0.5	-0.120922
24.266667	0.5	-0.125609
24.275000	0.5	-0.127367
24.283333	0.5	-0.126781
24.291667	0.5	-0.127172
24.300000	0.5	-0.126781
24.308333	0.5	-0.123070
24.316667	0.5	-0.115258
24.325000	0.5	-0.108226
24.333333	0.5	-0.106078
24.341667	0.5	-0.109984
24.350000	0.5	-0.116234
24.358333	0.5	-0.121508
24.366667	0.5	-0.123461
24.375000	0.5	-0.122875
24.383333	0.5	-0.120726
24.391667	0.5	-0.117797
24.400000	0.5	-0.113695
24.408333	0.5	-0.108812
24.416667	0.5	-0.104515
24.425000	0.5	-0.102172
24.433333	0.5	-0.101976
24.441667	0.5	-0.101781
24.450000	0.5	-0.102367
24.458333	0.5	-0.103930
24.466667	0.5	-0.106273
24.475000	0.5	-0.109008
24.483333	0.5	-0.109789
24.491667	0.5	-0.108617
24.500000	0.5	-0.104515
24.508333	0.5	-0.099437
24.516667	0.5	-0.094164
24.525000	0.5	-0.087328
